,idx,fuel_kg,mtow,mlw,oew,mfc,vmo,mmo,ceiling,pax_max,pax_low,pax_high,fuselage_length,fuselage_height,fuselage_width,wing_area,wing_span,wing_mac,wing_sweep,wing_t/c,flaps_area,flaps_bf/b,flaps_lambda_f,flaps_cf/c,flaps_Sf/S,cruise_height,cruise_mach,cruise_range,engine_number,drag_cd0,drag_k,drag_e,drag_gears,fuel_fuel_coef,limits_MTOW,limits_MLW,limits_OEW,limits_MFC,limits_VMO,limits_MMO,limits_ceiling,engine_options_A318-111,engine_options_A318-112,engine_options_A318-121,engine_options_A318-122,clean_cd0,clean_k,clean_e,clean_gears,segment_duration_s,segment_distance_km,mean_dist_to_origin_km,mean_dist_to_dest_km,takeoff_fraction,climb_fraction,cruise_fraction,descent_fraction,approach_fraction
pax_low,-0.1723592362556358,0.48967361273380194,0.9383717269870822,0.9115298049795247,0.9211086006605105,0.8988230105029593,-0.13948651611297885,0.9392658607456243,0.8759405925336797,0.9443524296473006,1.0,0.9977037688882495,0.9113340262016971,0.9169313619468972,0.879548037286107,0.9098256415544365,0.8584503355017988,0.8551130117356316,0.9512727383020488,-0.7833129976019887,0.7279219570105926,-0.4096193601746477,,-0.43534802354614704,-0.6682033605168767,,0.9090333016174691,0.808261564982013,0.6091011074348947,0.6996749711339378,0.7449963464536965,-0.43622735097135446,-0.74363004264885,0.46647501087198456,0.9383717269870823,0.9115298049795247,0.9211086006605103,0.8988230105029594,-0.13948651611297888,0.9392658607456243,0.8759405925336798,,,,,,,,,0.1186910967747152,0.11967325106025624,0.11992057807495432,0.43363462645030315,-0.05305389983247634,-0.02067161668369314,0.0663797368502901,-0.03705553668866284,
pax_high,-0.17596725902077784,0.49225626038916886,0.9435852200537157,0.9189077500433751,0.9286678823493574,0.9030600568861696,-0.1486622594413344,0.9415099233217209,0.867067178558792,0.950807077966354,0.9977037688882495,1.0,0.9236872352574265,0.9233059146630725,0.8877557499561977,0.9165890637108814,0.869527563934637,0.8510805289803216,0.9533109426272384,-0.7776490132236763,0.6939552564242776,-0.38987607935098256,,-0.4339516719375841,-0.6611749492452113,,0.912179782273993,0.8243057722915607,0.5894718984343915,0.7068782692640457,0.7305944641010877,-0.4588313745858382,-0.7468527203623118,0.48501016382232653,0.9435852200537158,0.9189077500433749,0.9286678823493576,0.9030600568861694,-0.14866225944133424,0.9415099233217207,0.8670671785587915,,,,,,,,,0.11956271957387093,0.11716760069998443,0.10898373220649177,0.4379189157402869,-0.05289698132227292,-0.018550733885211026,0.06499262849808761,-0.04723040206469244,
fuselage_length,-0.1699625992536115,0.5172209426624762,0.9822426579067085,0.9864346883537527,0.9822005956403098,0.9691751499574027,-0.24574894545904474,0.9599983891298995,0.7084005357402163,0.977998028794079,0.9113340262016971,0.9236872352574265,1.0,0.9320510696157431,0.9661965556387413,0.9793040966244984,0.9715606042467795,0.9047694492687907,0.9595775289026368,-0.6621374991405633,0.48182950655183354,-0.4273819062839809,,-0.6149991153603219,-0.7409996446932998,,0.9660865303993011,0.8826564194253201,0.29119890339157223,0.8629487976991422,0.7157914071727829,-0.7190802378449597,-0.8632689710661589,0.7044888889312017,0.9822426579067085,0.9864346883537527,0.9822005956403098,0.9691751499574026,-0.2457489454590446,0.9599983891299001,0.7084005357402159,,,,,,,,,0.11180787653547306,0.11715256363948794,0.15532175485425595,0.5081441921810679,-0.05547518666961186,-0.05088685421318377,0.10377550547550729,-0.04681875819409255,
fuselage_height,-0.09558384200934876,0.4707912820382323,0.9765911018345448,0.9683584688917997,0.9754274218718338,0.9633090171688589,-0.13934300712660153,0.9680000115228847,0.7794102118822902,0.9675366325022838,0.9169313619468972,0.9233059146630725,0.9320510696157431,1.0,0.9777432748655054,0.9681059595447853,0.9556078260403309,0.9331624055826003,0.9807637672383257,-0.6457784347844954,0.6187353984734555,-0.2263604767823808,,-0.3657496007833277,-0.5423622414958508,,0.9163354485762536,0.9055403616820987,0.4768875436759221,0.739008412104694,0.6021280240317727,-0.5738237638894185,-0.8581857252055599,0.6315819558514306,0.9765911018345448,0.9683584688917997,0.9754274218718338,0.9633090171688586,-0.13934300712660147,0.9680000115228851,0.7794102118822898,,,,,,,,,0.08524219630836363,0.09865636972335669,0.15174724029737757,0.5151187480881974,-0.026969365478461644,-0.042866555283788646,0.07408582851297023,-0.04855854451857357,
fuselage_width,-0.10919122461619388,0.48612392149115363,0.9875154062719369,0.9924168778409048,0.9931283507094332,0.9891476717814014,-0.22206695317604497,0.9718994938059018,0.7049104513235879,0.9734088328427749,0.879548037286107,0.8877557499561977,0.9661965556387413,0.9777432748655054,1.0,0.9925546084925568,0.9943925383199377,0.9452360113118102,0.9748169278870754,-0.6102270248420398,0.5123420936041535,-0.3112911876678491,,-0.5154497540377859,-0.6334187236804074,,0.9526055327683429,0.9257418656486733,0.3076139760362359,0.8130505046701598,0.6209734214128266,-0.6795990321870182,-0.9189609451645401,0.7173309738420918,0.9875154062719369,0.9924168778409048,0.9931283507094332,0.9891476717814013,-0.22206695317604488,0.9718994938059016,0.7049104513235882,,,,,,,,,0.08661502503879676,0.09753481180391872,0.1570722664528424,0.5591358024126545,-0.03298913768003472,-0.056032728634541416,0.09203057036662285,-0.035491540264867574,
wing_area,-0.1376914892774747,0.5074927561146163,0.9952646997746125,0.9967609229610878,0.9978951252260752,0.9883583000423692,-0.24259339607694017,0.9851422349284067,0.7418830348896798,0.9795340841431056,0.9098256415544365,0.9165890637108814,0.9793040966244984,0.9681059595447853,0.9925546084925568,1.0,0.9922242684409361,0.9323842201070283,0.9866063180218999,-0.6689161215447892,0.5243448125182824,-0.39437912524371865,,-0.5791652221495132,-0.7045539702101996,,0.9792995656738488,0.9139349286374612,0.330792559650319,0.836632739036514,0.6874460999836649,-0.6790735392751198,-0.9223958671623078,0.6893014395796605,0.9952646997746125,0.9967609229610878,0.9978951252260753,0.9883583000423697,-0.24259339607694017,0.9851422349284067,0.7418830348896793,,,,,,,,,0.09638231980342382,0.09690749737149976,0.14547193760729588,0.5439194814414695,-0.038989718801856275,-0.04646578156460258,0.08349296538384665,-0.018111466040497525,
wing_span,-0.11663743351650191,0.4812031117388331,0.9802942367951519,0.9906587060456375,0.9900280096778044,0.9858296445588208,-0.2573287334167299,0.9620419192605921,0.6658673197092729,0.9666695194700969,0.8584503355017988,0.869527563934637,0.9715606042467795,0.9556078260403309,0.9943925383199377,0.9922242684409361,1.0,0.929302210201747,0.963267631098164,-0.5938163771253788,0.4352890924166941,-0.36190948725489513,,-0.5862246066075316,-0.6793658696350484,,0.960136786267077,0.9288084450925554,0.24572431291905303,0.8319980232176917,0.6216253684276276,-0.7152856910942232,-0.9360956970440008,0.7489862825057371,0.9802942367951519,0.9906587060456375,0.9900280096778044,0.9858296445588208,-0.2573287334167298,0.9620419192605923,0.6658673197092729,,,,,,,,,0.08217802437679073,0.08466638489356589,0.1503001093988633,0.5642266819175978,-0.03518388020251111,-0.05141763342646064,0.08737694337124739,-0.026874751296446297,
wing_mac,-0.07712536773366332,0.4275086146856468,0.9430737878299152,0.9481335802044765,0.9409808580729042,0.9704952991605231,-0.27937586459045827,0.8963060755940504,0.5960737808842916,0.9524008468155959,0.8551130117356316,0.8510805289803216,0.9047694492687907,0.9331624055826003,0.9452360113118102,0.9323842201070283,0.929302210201747,1.0,0.9258593362184682,-0.44858909078297704,0.6002158999093894,-0.4173861032122684,,-0.4902189908662394,-0.650865001482582,,0.8667735208266414,0.8335380347581092,0.42123988613663454,0.7796015788099008,0.6327086656449996,-0.6268746280549966,-0.8358178966585189,0.7869518317578228,0.9430737878299155,0.9481335802044764,0.940980858072904,0.9704952991605231,-0.2793758645904583,0.8963060755940504,0.5960737808842915,,,,,,,,,0.06324754364555138,0.09662535756048818,0.11506572985867942,0.5122500892843891,-0.04507313942917293,-0.0717590816996258,0.11720994036288165,-0.021546824564654652,
wing_sweep,-0.13455324391411663,0.5048253231949805,0.9926758426789385,0.9831109136945361,0.9880079565337326,0.9722084694221163,-0.1536610116279706,0.9934440364617182,0.8169633187844882,0.9789644597303934,0.9512727383020488,0.9533109426272384,0.9595775289026368,0.9807637672383257,0.9748169278870754,0.9866063180218999,0.963267631098164,0.9258593362184682,1.0,-0.7272146132691134,0.6206127792134624,-0.38015696472765487,,-0.5062109112328214,-0.6782153085568828,,0.9692804220610977,0.8900223646344342,0.46652822671552935,0.7984246394036056,0.7130628592512099,-0.601352021822809,-0.8826539870306112,0.6127389980923181,0.9926758426789385,0.9831109136945361,0.9880079565337326,0.9722084694221163,-0.15366101162797066,0.9934440364617181,0.8169633187844878,,,,,,,,,0.09760941423091382,0.10374336959405024,0.18422553939674183,0.4991387222950036,-0.038429400556916585,-0.03421535410332672,0.06903421354001565,-0.01766012378866403,
wing_t/c,0.21412250387117396,-0.48960988423792595,-0.680747707640244,-0.638334290436617,-0.6565303384817907,-0.5791013245758437,-0.148751933228568,-0.7723956500631954,-0.9493306420444075,-0.6263492363754956,-0.7833129976019887,-0.7776490132236763,-0.6621374991405633,-0.6457784347844954,-0.6102270248420398,-0.6689161215447892,-0.5938163771253788,-0.44858909078297704,-0.7272146132691134,1.0,-0.6104689490374872,0.24234248846187473,,0.34779354931889833,0.5060032944665476,,-0.7671028469412926,-0.5529482709207821,-0.411680639371843,-0.5335732434011504,-0.6987447945624413,0.26122216901882495,0.5588253283021877,0.035969356392533555,-0.6807477076402436,-0.638334290436617,-0.6565303384817904,-0.5791013245758436,-0.14875193322856825,-0.7723956500631953,-0.9493306420444074,,,,,,,,,-0.15242092700779317,-0.13614009718292208,-0.2704177427167178,-0.2484791050488837,0.028496631820689695,-0.022296773296585852,0.003965904461517397,0.007092910023790183,
flaps_area,-0.10553855542567354,0.37059041693748623,0.5825764465797961,0.5280716191772864,0.5349879682203013,0.5318331081964456,-0.008750981072356579,0.6028776444225294,0.7754878303784255,0.5667297443189449,0.7279219570105926,0.6939552564242776,0.48182950655183354,0.6187353984734555,0.5123420936041535,0.5243448125182824,0.4352890924166941,0.6002158999093894,0.6206127792134624,-0.6104689490374872,1.0,-0.16014797170947143,,0.028594357267634648,-0.2703871560078829,,0.5093942271330935,0.34688711993076543,0.7674736757952827,0.37331164744869455,0.6196263744244153,-0.05911439524151493,-0.3321994617269722,0.031544551312306324,0.5825764465797962,0.5280716191772864,0.5349879682203014,0.5318331081964455,-0.008750981072356619,0.6028776444225296,0.7754878303784254,,,,,,,,,0.11646927842880282,0.14920137880294865,0.021036052891652456,0.186740103942644,-0.028691416553800312,-0.047858458491374614,0.07573660447852544,-0.0016458775771022768,
flaps_bf/b,0.16715595746293851,-0.2354697265919048,-0.39060678000517024,-0.40134965431132075,-0.37751114629259835,-0.4092037335299183,0.4058720918618647,-0.3532262720436293,-0.1585419086498921,-0.4046875201061113,-0.4096193601746477,-0.38987607935098256,-0.4273819062839809,-0.2263604767823808,-0.3112911876678491,-0.39437912524371865,-0.36190948725489513,-0.4173861032122684,-0.38015696472765487,0.24234248846187473,-0.16014797170947143,1.0,,0.8552291355090538,0.9087161819980355,,-0.4717774963193908,-0.17874275154949698,-0.16646151492088732,-0.575356477228066,-0.709530524703706,0.42720890450984517,0.3826186000957438,-0.44567478310610936,-0.39060678000517024,-0.40134965431132086,-0.37751114629259824,-0.4092037335299183,0.4058720918618645,-0.3532262720436295,-0.1585419086498918,,,,,,,,,-0.03247422321960418,-0.006910935066878911,-0.001108593560674324,-0.09612478728532947,0.07817218280828203,-0.001498488392372235,-0.03914094688493648,-0.14118698841105473,
flaps_lambda_f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flaps_cf/c,0.17872371350238542,-0.3253255372824934,-0.5417339251237202,-0.5737652154676921,-0.5519596487581675,-0.5671671631206119,0.4058559449678207,-0.5217259092100304,-0.2056348190806618,-0.5283653070355682,-0.43534802354614704,-0.4339516719375841,-0.6149991153603219,-0.3657496007833277,-0.5154497540377859,-0.5791652221495132,-0.5862246066075316,-0.4902189908662394,-0.5062109112328214,0.34779354931889833,0.028594357267634648,0.8552291355090538,,1.0,0.9312157629250204,,-0.6641390107411015,-0.4388496038388325,0.1869518844581914,-0.7243904715981845,-0.6474691394818606,0.6564992968519229,0.6360164940539532,-0.5814266811379958,-0.5417339251237201,-0.5737652154676921,-0.5519596487581677,-0.5671671631206119,0.4058559449678207,-0.5217259092100306,-0.20563481908066183,,,,,,,,,-0.054510879748562564,-0.021791566009967234,-0.11318526544346859,-0.30150297754689986,0.06582419131123973,0.02120786163512669,-0.06017549482789794,-0.10528931889843673,
flaps_Sf/S,0.2147341410563536,-0.40654669850992714,-0.6955334405514367,-0.7074622035834912,-0.6886991761758576,-0.698389122077341,0.36927063765112594,-0.6721919580291863,-0.42970803440361033,-0.6932941415953922,-0.6682033605168767,-0.6611749492452113,-0.7409996446932998,-0.5423622414958508,-0.6334187236804074,-0.7045539702101996,-0.6793658696350484,-0.650865001482582,-0.6782153085568828,0.5060032944665476,-0.2703871560078829,0.9087161819980355,,0.9312157629250204,1.0,,-0.7741591844402304,-0.5073520415797382,-0.16358255777915237,-0.8134273515991548,-0.8367280215658289,0.6529984593585872,0.6497074290771951,-0.5970895984417454,-0.6955334405514367,-0.7074622035834913,-0.6886991761758576,-0.698389122077341,0.3692706376511255,-0.6721919580291864,-0.42970803440361044,,,,,,,,,-0.07808410815848063,-0.05345428853217316,-0.11060792821630755,-0.2892722433952044,0.0790489669054801,0.014642534767664308,-0.0625839169260206,-0.10264810856886024,
cruise_height,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cruise_mach,-0.17062142938317118,0.5292149266138005,0.9710759286252348,0.9688062881303331,0.9706170025105438,0.9499416776492634,-0.19787679277309642,0.9823089274184441,0.7863633499033162,0.945277318104913,0.9090333016174691,0.912179782273993,0.9660865303993011,0.9163354485762536,0.9526055327683429,0.9792995656738488,0.960136786267077,0.8667735208266414,0.9692804220610977,-0.7671028469412926,0.5093942271330935,-0.4717774963193908,,-0.6641390107411015,-0.7741591844402304,,1.0,0.874756671948667,0.29067226773902477,0.8423078238417999,0.7499669895212278,-0.6567684089515562,-0.913140427364707,0.5952827457819084,0.9710759286252347,0.9688062881303335,0.9706170025105438,0.9499416776492633,-0.19787679277309617,0.9823089274184441,0.7863633499033158,,,,,,,,,0.10761931208989912,0.10436929608161029,0.20226733761629037,0.5153850741599192,-0.04563165724864368,-0.029865537391218073,0.06957598497487878,-0.020115901070817024,
cruise_range,-0.06589404056490818,0.3769549617493115,0.900205697874384,0.905783474142502,0.9225505575725433,0.9158475512033954,-0.15215817323688408,0.8941782785032822,0.6433022715872252,0.9083461241453852,0.808261564982013,0.8243057722915607,0.8826564194253201,0.9055403616820987,0.9257418656486733,0.9139349286374612,0.9288084450925554,0.8335380347581092,0.8900223646344342,-0.5529482709207821,0.34688711993076543,-0.17874275154949698,,-0.4388496038388325,-0.5073520415797382,,0.874756671948667,1.0,0.216252045506886,0.5950257972724352,0.370973060866092,-0.4743919215919303,-0.8946408227742039,0.6435209312563791,0.9002056978743838,0.9057834741425018,0.9225505575725433,0.9158475512033951,-0.15215817323688402,0.8941782785032827,0.6433022715872255,,,,,,,,,0.06896398838660169,0.06702293498469003,0.16254726363656202,0.6036756657245809,-0.017607287096888895,-0.030463340232927134,0.051745681553080444,-0.0365344008539272,
engine_number,-0.0371476705372744,0.1659608460693987,0.3969261384263646,0.340247522358755,0.356818954458413,0.34123965451652927,0.11664350832080002,0.3999399853545335,0.60223118403415,0.4271743915008327,0.6091011074348947,0.5894718984343915,0.29119890339157223,0.4768875436759221,0.3076139760362359,0.330792559650319,0.24572431291905303,0.42123988613663454,0.46652822671552935,-0.411680639371843,0.7674736757952827,-0.16646151492088732,,0.1869518844581914,-0.16358255777915237,,0.29067226773902477,0.216252045506886,1.0,0.14045051173146272,0.4251719007438866,0.123353170949462,-0.12286618085207689,0.014080744639123914,0.39692613842636476,0.340247522358755,0.35681895445841316,0.3412396545165292,0.1166435083207999,0.3999399853545335,0.6022311840341494,,,,,,,,,0.03070722648122611,0.04225764378358304,-0.004195121997429744,-0.018729591972363548,-0.01977268424931038,0.038664344346366376,-0.02934521737421263,-0.0041547918851479945,
drag_cd0,-0.20558199118309703,0.5243356049112515,0.8286711676771316,0.8465771863911237,0.8199747178949626,0.8152639043043316,-0.31770148614813887,0.8009065933347072,0.5161494977962819,0.7896658750003449,0.6996749711339378,0.7068782692640457,0.8629487976991422,0.739008412104694,0.8130505046701598,0.836632739036514,0.8319980232176917,0.7796015788099008,0.7984246394036056,-0.5335732434011504,0.37331164744869455,-0.575356477228066,,-0.7243904715981845,-0.8134273515991548,,0.8423078238417999,0.5950257972724352,0.14045051173146272,1.0,0.8531041871980021,-0.9259740751784851,-0.7203927053413465,0.7010887050239033,0.8286711676771313,0.8465771863911237,0.8199747178949625,0.8152639043043314,-0.3177014861481385,0.8009065933347072,0.5161494977962817,,,,,,,,,0.11635052408074895,0.10966557882697946,0.13737875108902892,0.326255836079194,-0.0555019626823569,-0.07610148807217479,0.11345020943330864,0.12259628904122509,
drag_k,-0.2600336708286811,0.526865596026915,0.7069728796056964,0.6907259542275638,0.6706797282169867,0.6512837170641231,-0.24308270774990395,0.7108849507602785,0.665743333796065,0.6683251284311912,0.7449963464536965,0.7305944641010877,0.7157914071727829,0.6021280240317727,0.6209734214128266,0.6874460999836649,0.6216253684276276,0.6327086656449996,0.7130628592512099,-0.6987447945624413,0.6196263744244153,-0.709530524703706,,-0.6474691394818606,-0.8367280215658289,,0.7499669895212278,0.370973060866092,0.4251719007438866,0.8531041871980021,1.0,-0.6324805273803304,-0.5161646754800043,0.36013428362396066,0.7069728796056964,0.6907259542275637,0.670679728216987,0.6512837170641231,-0.24308270774990376,0.7108849507602787,0.6657433337960642,,,,,,,,,0.14074367832898038,0.12715785832106938,0.0875451805983827,0.15586780409934917,-0.06945007278503067,-0.03424540344182014,0.07727462046254042,0.10914813601006475,
