,idx,fuel_kg,mtow,mlw,oew,mfc,vmo,mmo,ceiling,pax_max,pax_low,pax_high,fuselage_length,fuselage_height,fuselage_width,wing_area,wing_span,wing_mac,wing_sweep,wing_t/c,flaps_area,flaps_bf/b,flaps_lambda_f,flaps_cf/c,flaps_Sf/S,cruise_height,cruise_mach,cruise_range,engine_number,drag_cd0,drag_k,drag_e,drag_gears,fuel_fuel_coef,limits_MTOW,limits_MLW,limits_OEW,limits_MFC,limits_VMO,limits_MMO,limits_ceiling,engine_options_A318-111,engine_options_A318-112,engine_options_A318-121,engine_options_A318-122,clean_cd0,clean_k,clean_e,clean_gears,segment_duration_s,segment_distance_km,mean_dist_to_origin_km,mean_dist_to_dest_km,takeoff_fraction,climb_fraction,cruise_fraction,descent_fraction,approach_fraction
wing_t/c,0.15492596276279896,-0.45866847598383753,1.000000000000002,,1.000000000000002,1.0000000000000018,,,,1.0000000000000018,1.0000000000000018,1.0000000000000018,,,,,,1.0000000000000022,,1.0,,,,,,,,0.9999999999999979,,-0.9999999999999984,-0.9999999999999987,0.9999999999999969,,,0.9999999999999983,,0.9999999999999982,0.999999999999998,,,,,,,,,,,,-0.12490970640134418,0.1282208170874054,0.18822752395999967,0.5053172096177091,-0.1586464173344813,0.21300210389929417,-0.11027016855683139,,
flaps_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flaps_bf/b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flaps_lambda_f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flaps_cf/c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flaps_Sf/S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cruise_height,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cruise_mach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cruise_range,0.15492596276278436,-0.45866847598383026,0.9999999999999998,,0.9999999999999999,1.0000000000000002,,,,0.9999999999999993,0.9999999999999998,0.9999999999999998,,,,,,1.0,,0.9999999999999979,,,,,,,,1.0,,-1.0,-1.0000000000000004,0.9999999999999987,,,1.0000000000000002,,0.9999999999999997,0.9999999999999998,,,,,,,,,,,,-0.12490970640133471,0.1282208170874074,0.18822752395999579,0.5053172096176991,-0.15864641733448026,0.21300210389929733,-0.11027016855684203,,
engine_number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drag_cd0,-0.15492596276278472,0.4586684759838303,-0.9999999999999999,,-1.0000000000000004,-1.0000000000000004,,,,-1.0000000000000002,-1.0000000000000004,-1.0000000000000004,,,,,,-1.0000000000000004,,-0.9999999999999984,,,,,,,,-1.0,,1.0,1.0000000000000002,-0.999999999999999,,,-1.0000000000000004,,-1.0,-0.9999999999999998,,,,,,,,,,,,0.12490970640133413,-0.12822081708740737,-0.1882275239599968,-0.5053172096176978,0.15864641733448095,-0.21300210389929797,0.11027016855684156,,
drag_k,-0.1549259627627878,0.4586684759838313,-1.0000000000000002,,-1.0000000000000007,-1.0000000000000009,,,,-1.0000000000000004,-1.0000000000000004,-1.0000000000000004,,,,,,-1.0000000000000007,,-0.9999999999999987,,,,,,,,-1.0000000000000004,,1.0000000000000002,1.0,-0.9999999999999988,,,-1.0000000000000002,,-0.9999999999999994,-0.9999999999999996,,,,,,,,,,,,0.12490970640133647,-0.12822081708740696,-0.1882275239599953,-0.5053172096176998,0.1586464173344806,-0.21300210389929744,0.1102701685568411,,
drag_e,0.15492596276278564,-0.458668475983832,0.9999999999999987,,0.9999999999999991,0.9999999999999991,,,,0.9999999999999989,0.999999999999999,0.999999999999999,,,,,,0.9999999999999991,,0.9999999999999969,,,,,,,,0.9999999999999987,,-0.999999999999999,-0.9999999999999988,1.0,,,1.0000000000000016,,1.000000000000001,1.0000000000000004,,,,,,,,,,,,-0.12490970640133973,0.12822081708740798,0.18822752395999617,0.5053172096177014,-0.15864641733447907,0.21300210389929522,-0.11027016855683969,,
drag_gears,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fuel_fuel_coef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
limits_MTOW,0.15492596276278797,-0.4586684759838314,1.0,,1.0000000000000002,1.0000000000000002,,,,1.0000000000000007,1.0000000000000004,1.0000000000000004,,,,,,1.0000000000000009,,0.9999999999999983,,,,,,,,1.0000000000000002,,-1.0000000000000004,-1.0000000000000002,1.0000000000000016,,,1.0,,0.9999999999999998,0.9999999999999998,,,,,,,,,,,,-0.12490970640133509,0.12822081708740574,0.18822752395999492,0.5053172096176991,-0.15864641733447987,0.21300210389929686,-0.11027016855684192,,
limits_MLW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
limits_OEW,0.15492596276278411,-0.45866847598383065,0.9999999999999998,,1.0,1.0,,,,1.0000000000000002,1.0000000000000002,1.0000000000000002,,,,,,1.0,,0.9999999999999982,,,,,,,,0.9999999999999997,,-1.0,-0.9999999999999994,1.000000000000001,,,0.9999999999999998,,1.0,1.0000000000000002,,,,,,,,,,,,-0.12490970640133431,0.12822081708740748,0.18822752395999595,0.5053172096176985,-0.1586464173344805,0.21300210389929763,-0.11027016855684188,,
limits_MFC,0.1549259627627842,-0.4586684759838305,0.9999999999999998,,1.0000000000000002,1.0,,,,1.0,1.0000000000000002,1.0000000000000002,,,,,,1.0,,0.999999999999998,,,,,,,,0.9999999999999998,,-0.9999999999999998,-0.9999999999999996,1.0000000000000004,,,0.9999999999999998,,1.0000000000000002,1.0,,,,,,,,,,,,-0.12490970640133439,0.12822081708740737,0.18822752395999595,0.5053172096176988,-0.15864641733448054,0.21300210389929752,-0.11027016855684195,,
limits_VMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
limits_MMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
limits_ceiling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
engine_options_A318-111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
engine_options_A318-112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
engine_options_A318-121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
engine_options_A318-122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clean_cd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clean_k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clean_e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clean_gears,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
segment_duration_s,-0.12186415528132882,0.4347389307436956,-0.12490970640133509,,-0.12490970640133431,-0.12490970640133439,,,,-0.124909706401334,-0.12490970640133389,-0.12490970640133389,,,,,,-0.12490970640132873,,-0.12490970640134418,,,,,,,,-0.12490970640133471,,0.12490970640133413,0.12490970640133647,-0.12490970640133973,,,-0.12490970640133509,,-0.12490970640133431,-0.12490970640133439,,,,,,,,,,,,1.0,0.2311408733391996,0.16669598291344614,-0.029551600402241106,-0.38445539889311714,0.2133864956124494,0.4847624215104072,,
segment_distance_km,0.19794069452579502,0.6508580628123599,0.12822081708740574,,0.12822081708740748,0.12822081708740737,,,,0.12822081708740718,0.1282208170874077,0.1282208170874077,,,,,,0.1282208170874078,,0.1282208170874054,,,,,,,,0.1282208170874074,,-0.12822081708740737,-0.12822081708740696,0.12822081708740798,,,0.12822081708740574,,0.12822081708740748,0.12822081708740737,,,,,,,,,,,,0.2311408733391996,1.0,0.8425600717913838,0.13216251550831368,-0.7972212962298062,0.8103633142008462,0.09982612283975928,,
mean_dist_to_origin_km,0.33323650659840315,0.4644180829618035,0.18822752395999492,,0.18822752395999595,0.18822752395999595,,,,0.18822752395999615,0.1882275239599961,0.1882275239599961,,,,,,0.18822752395999734,,0.18822752395999967,,,,,,,,0.18822752395999579,,-0.1882275239599968,-0.1882275239599953,0.18822752395999617,,,0.18822752395999492,,0.18822752395999595,0.18822752395999595,,,,,,,,,,,,0.16669598291344614,0.8425600717913838,1.0,0.34415254227527214,-0.7116262469142081,0.7217307707693686,0.08580134269907339,,
mean_dist_to_dest_km,0.19644691967842848,-0.17345159153156645,0.5053172096176991,,0.5053172096176985,0.5053172096176988,,,,0.505317209617698,0.5053172096176981,0.5053172096176981,,,,,,0.5053172096176964,,0.5053172096177091,,,,,,,,0.5053172096176991,,-0.5053172096176978,-0.5053172096176998,0.5053172096177014,,,0.5053172096176991,,0.5053172096176985,0.5053172096176988,,,,,,,,,,,,-0.029551600402241106,0.13216251550831368,0.34415254227527214,1.0,-0.03214718261326534,0.05365814095588268,-0.04841298934405499,,
takeoff_fraction,-0.1777675685035327,-0.533024742481288,-0.15864641733447987,,-0.1586464173344805,-0.15864641733448054,,,,-0.15864641733448068,-0.15864641733448068,-0.15864641733448068,,,,,,-0.15864641733448256,,-0.1586464173344813,,,,,,,,-0.15864641733448026,,0.15864641733448095,0.1586464173344806,-0.15864641733447907,,,-0.15864641733447987,,-0.1586464173344805,-0.15864641733448054,,,,,,,,,,,,-0.38445539889311714,-0.7972212962298062,-0.7116262469142081,-0.03214718261326534,1.0,-0.9255727513168385,-0.3406752759259214,,
climb_fraction,0.1484189288477297,0.3674391296406497,0.21300210389929686,,0.21300210389929763,0.21300210389929752,,,,0.21300210389929763,0.2130021038992978,0.2130021038992978,,,,,,0.21300210389929927,,0.21300210389929417,,,,,,,,0.21300210389929733,,-0.21300210389929797,-0.21300210389929744,0.21300210389929522,,,0.21300210389929686,,0.21300210389929763,0.21300210389929752,,,,,,,,,,,,0.2133864956124494,0.8103633142008462,0.7217307707693686,0.05365814095588268,-0.9255727513168385,1.0,-0.04060437524881443,,
cruise_fraction,0.10058991798458888,0.49429687420319857,-0.11027016855684192,,-0.11027016855684188,-0.11027016855684195,,,,-0.11027016855684153,-0.1102701685568421,-0.1102701685568421,,,,,,-0.11027016855684081,,-0.11027016855683139,,,,,,,,-0.11027016855684203,,0.11027016855684156,0.1102701685568411,-0.11027016855683969,,,-0.11027016855684192,,-0.11027016855684188,-0.11027016855684195,,,,,,,,,,,,0.4847624215104072,0.09982612283975928,0.08580134269907339,-0.04841298934405499,-0.3406752759259214,-0.04060437524881443,1.0,,
descent_fraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
approach_fraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
