,idx,fuel_kg,mtow,mlw,oew,mfc,vmo,mmo,ceiling,pax_max,pax_low,pax_high,fuselage_length,fuselage_height,fuselage_width,wing_area,wing_span,wing_mac,wing_sweep,wing_t/c,flaps_area,flaps_bf/b,flaps_lambda_f,flaps_cf/c,flaps_Sf/S,cruise_height,cruise_mach,cruise_range,engine_number,drag_cd0,drag_k,drag_e,drag_gears,fuel_fuel_coef,limits_MTOW,limits_MLW,limits_OEW,limits_MFC,limits_VMO,limits_MMO,limits_ceiling,engine_options_A318-111,engine_options_A318-112,engine_options_A318-121,engine_options_A318-122,clean_cd0,clean_k,clean_e,clean_gears,segment_duration_s,segment_distance_km,mean_dist_to_origin_km,mean_dist_to_dest_km,takeoff_fraction,climb_fraction,cruise_fraction,descent_fraction,approach_fraction
pax_low,-0.1793799861077204,0.3892478855414391,0.95520727443435,0.937990109006653,0.9431260338073935,0.922843702160126,0.07954390821268388,0.9372791079746254,0.8621176221189987,0.9560993152195034,1.0,0.995828014619911,0.9472444938808844,0.9113641446006739,0.9065441824960693,0.9301910995206933,0.8965712770811691,0.8728451851419939,0.942717603959244,-0.7916482719666594,0.6898343121881649,-0.3479975754769941,,-0.5832544756049881,-0.69372928102442,,0.928318927588183,0.8557263289242312,0.3903081860471762,0.7939125632523556,0.7196714029727143,-0.6239606204767527,-0.7882089613369015,0.49066438875441476,0.9552072744343498,0.937990109006653,0.9431260338073935,0.9228437021601262,0.07954390821268395,0.9372791079746255,0.8621176221189986,,,,,,,,,0.20874109113333295,0.11735197005094987,0.5570158356157022,-0.04998673334739556,,0.0249216061912667,0.061175286383933866,-0.07827795388204663,0.04596108775889404
pax_high,-0.1763563163715234,0.40289671096091234,0.953719832966857,0.9370833048089579,0.9427169556142573,0.9191852170125219,0.051114058881787786,0.9254078974878034,0.846590107387688,0.956294392421002,0.995828014619911,1.0,0.9493127207605377,0.9081424765586572,0.9037497549120515,0.9253894491422467,0.8954790249453946,0.8669347232385074,0.9323875868019192,-0.781387096970448,0.6828796037258004,-0.32192956243168086,,-0.5686756068539366,-0.6732218636283474,,0.9157675554582287,0.8619122062355373,0.3683407583288686,0.7901089976532047,0.6924267693882012,-0.6397741510939657,-0.7719845131686291,0.4991452768546168,0.953719832966857,0.9370833048089576,0.9427169556142571,0.9191852170125218,0.05111405888178773,0.9254078974878034,0.8465901073876876,,,,,,,,,0.2103978480309938,0.11917718139003669,0.5522817247346399,-0.045213752328189694,,0.02933059534352531,0.06604519732750001,-0.07853673966172055,0.039331770028208
fuselage_length,-0.19498334775855378,0.4091582378349992,0.9870487789265083,0.9886591443691451,0.985434616633282,0.9728811192121988,0.08440876453700813,0.9579835177660067,0.758207366831273,0.986323082780442,0.9472444938808844,0.9493127207605377,1.0,0.9425568445186869,0.9678898988941739,0.979849395995241,0.9724078661748302,0.9167206463076026,0.9655718435296438,-0.7107473355298709,0.5313646302379175,-0.3647608739216139,,-0.6768049922488734,-0.7388376344322785,,0.9628968395234047,0.9002354515080863,0.17009360374285606,0.8946918409577743,0.704801812499643,-0.8001791526238717,-0.8744583320002435,0.6723609196115207,0.9870487789265084,0.9886591443691451,0.985434616633282,0.9728811192121988,0.08440876453700806,0.9579835177660067,0.7582073668312735,,,,,,,,,0.20944476576833976,0.12061299487075315,0.5156909052903061,-0.03443278439329254,,0.03761324253117079,0.09457158931973746,-0.10268007535875341,0.03954322857473714
fuselage_height,-0.10570869744977211,0.3698132073321451,0.974950916606378,0.9726886020293858,0.9784201959898192,0.969036108338075,0.1388184605254184,0.9596329265867545,0.7826955371205595,0.9646974714851146,0.9113641446006739,0.9081424765586572,0.9425568445186869,1.0,0.9874957243047789,0.9752897548519779,0.9737298094093337,0.9252695330859313,0.9790174792176184,-0.675032315340523,0.5605765820307629,-0.15999431290615992,,-0.48328324426930236,-0.5626995242486948,,0.9263614944422477,0.9305758610006639,0.3007426815122742,0.8041027652965258,0.5716394986860456,-0.7181931401346074,-0.8925408432338795,0.6389984324499798,0.974950916606378,0.9726886020293859,0.9784201959898192,0.9690361083380746,0.13881846052541844,0.959632926586755,0.7826955371205595,,,,,,,,,0.183213786014216,0.10365860580329508,0.5628006513997525,-0.03077446271023905,,0.011291266070698148,0.09249473985918896,-0.1044804033471018,0.04585145462205714
fuselage_width,-0.13913858161875975,0.3865476710799555,0.9881279331818049,0.9917327191300535,0.9929990580722169,0.9896805653447235,0.10140442006281335,0.9659470060996199,0.7479951338834276,0.976766978470114,0.9065441824960693,0.9037497549120515,0.9678898988941739,0.9874957243047789,1.0,0.9928949750556124,0.9953499153338673,0.9450598746292284,0.9812256297959983,-0.6636934489242502,0.5316211707112384,-0.24912296420491278,,-0.5867910842224234,-0.6419209991006551,,0.9518900484002701,0.9327157735065583,0.18397373241465587,0.8575310217363734,0.6147487460307527,-0.779919878635049,-0.9229802388812124,0.6938116374564829,0.9881279331818048,0.9917327191300537,0.9929990580722169,0.9896805653447236,0.10140442006281324,0.9659470060996203,0.7479951338834274,,,,,,,,,0.19462486724793876,0.10970169368213278,0.5535543522517847,-0.029045344148517147,,0.011471807685788636,0.10029958384427387,-0.11147674311274916,0.04659776916246193
wing_area,-0.172327348374793,0.3814720811887718,0.9930028763914017,0.9946276806123246,0.996105041587686,0.9883660427125935,0.07817002186380077,0.9753629145722917,0.7729702836103988,0.9803499044823137,0.9301910995206933,0.9253894491422467,0.979849395995241,0.9752897548519779,0.9928949750556124,1.0,0.9946026182448888,0.9317732115168719,0.9887288803324611,-0.700691709873728,0.5281950183019305,-0.3328981648000633,,-0.6515912362921582,-0.7108615159528121,,0.9753662260680431,0.9222186373072423,0.2012695934567526,0.8794512955006097,0.6786982892177728,-0.7808365847909469,-0.9317921005177272,0.6754170535955614,0.9930028763914016,0.9946276806123249,0.996105041587686,0.9883660427125935,0.07817002186380088,0.9753629145722919,0.7729702836103988,,,,,,,,,0.1978842061218333,0.10707862044449576,0.5493598085924329,-0.034492131438544175,,0.0084238323769695,0.08811008065612488,-0.103759227537777,0.05097205129269213
wing_span,-0.15806227870580825,0.381129727860742,0.9837397928253736,0.9908222530916913,0.991711085289356,0.9878923878380802,0.07950973895801525,0.9591656780241419,0.7197730056411765,0.9748061431847742,0.8965712770811691,0.8954790249453946,0.9724078661748302,0.9737298094093337,0.9953499153338673,0.9946026182448888,1.0,0.9329641900257072,0.9766751736822936,-0.6493304471583812,0.4705799980206635,-0.3044040122832949,,-0.6426174565734158,-0.6860546428778679,,0.9583809044411001,0.9337879558004092,0.1469380454770749,0.868941096171651,0.6221489856827006,-0.8003602890229942,-0.9386315011967447,0.7246823502941511,0.9837397928253735,0.9908222530916915,0.991711085289356,0.9878923878380802,0.07950973895801516,0.9591656780241422,0.7197730056411763,,,,,,,,,0.1926921728698821,0.10803771605092212,0.5390777502392241,-0.026945138412430788,,0.012013681547938151,0.10012449763142485,-0.1104906061555542,0.04515103253158867
wing_mac,-0.10235884768063495,0.37327177494308944,0.9452666863059861,0.9505365565120925,0.9427173411845925,0.97079118630109,-0.01617413068701555,0.8833579151940236,0.621000961576111,0.9513769883712528,0.8728451851419939,0.8669347232385074,0.9167206463076026,0.9252695330859313,0.9450598746292284,0.9317732115168719,0.9329641900257072,1.0,0.9106589805451893,-0.5102197976251438,0.6320390377882907,-0.3440819606859027,,-0.5692665807469978,-0.6486562144846099,,0.8639168448640125,0.8408334309451279,0.25571968244308246,0.8410736614217305,0.6299990058443746,-0.7556592606004487,-0.8315643479848834,0.769562772707823,0.9452666863059861,0.9505365565120925,0.9427173411845925,0.9707911863010898,-0.016174130687015592,0.8833579151940236,0.6210009615761106,,,,,,,,,0.166219935205218,0.10176760050656174,0.46964723144448295,-0.015662857412502895,,0.01733337837987077,0.11276122807631411,-0.10370416501997318,0.0151755761337557
wing_sweep,-0.16937553199414304,0.39017797350858724,0.9863949045519457,0.983147145785591,0.9863655695416139,0.9714524291297696,0.18915139101508735,0.9885113849696093,0.8288809703693122,0.9721311067076837,0.942717603959244,0.9323875868019192,0.9655718435296438,0.9790174792176184,0.9812256297959983,0.9887288803324611,0.9766751736822936,0.9106589805451893,1.0,-0.7611232818404521,0.551832448684172,-0.30996498246249826,,-0.6211688486677848,-0.6964891483158836,,0.9793769069494667,0.9134106897472244,0.2873593248278868,0.8551062942515674,0.6796550998864765,-0.7369933030863272,-0.911436601318245,0.6073509191416057,0.9863949045519458,0.983147145785591,0.9863655695416139,0.9714524291297693,0.1891513910150872,0.9885113849696092,0.8288809703693121,,,,,,,,,0.20824512540985313,0.11254635449430937,0.5557353732472281,-0.03981082365704461,,0.003019532209188158,0.08404745068137147,-0.10339252591484241,0.056256981792581824
wing_t/c,0.23928287115967997,-0.40934727718442754,-0.7212763975634395,-0.691870925352261,-0.7021944708274459,-0.629849730704509,-0.43458887619721753,-0.811643225912955,-0.9556346890437681,-0.6701559695016325,-0.7916482719666594,-0.781387096970448,-0.7107473355298709,-0.675032315340523,-0.6636934489242502,-0.700691709873728,-0.6493304471583812,-0.5102197976251438,-0.7611232818404521,1.0,-0.579485986211533,0.17312392049761055,,0.47537767708088063,0.5369681201110614,,-0.8074878093154277,-0.6337404568337421,-0.21909020306497393,-0.6213727355868213,-0.6459158297115846,0.4339920155918187,0.5874853907629203,0.00039431461410269826,-0.7212763975634395,-0.6918709253522608,-0.7021944708274458,-0.6298497307045093,-0.43458887619721726,-0.8116432259129552,-0.9556346890437676,,,,,,,,,-0.269875702903019,-0.12584299277949634,-0.5095290067136174,0.07252641457295773,,0.027160195365084485,-0.018240568744832826,0.07106024502373176,-0.09602653467954651
flaps_area,-0.04515679786539795,0.3223790264316004,0.598868603034807,0.5599174154022706,0.557684708486706,0.5579360873726747,-0.06682247311799043,0.5659773467197399,0.6837625860272661,0.5675330189587355,0.6898343121881649,0.6828796037258004,0.5313646302379175,0.5605765820307629,0.5316211707112384,0.5281950183019305,0.4705799980206635,0.6320390377882907,0.551832448684172,-0.579485986211533,1.0,-0.07641005608626461,,-0.12942717539509585,-0.26948285967532815,,0.5072481418359182,0.3932942090380368,0.44622110884287236,0.4908723061514945,0.5597854255081904,-0.3043827362235117,-0.31344048134322133,0.06753750859575199,0.598868603034807,0.5599174154022706,0.557684708486706,0.5579360873726747,-0.06682247311799035,0.5659773467197403,0.6837625860272659,,,,,,,,,0.15796233836797663,0.07677090302260339,0.39372647854909104,-0.04284338095890159,,-0.013957517443365418,0.020856524086511792,-0.03752866130098302,0.03448900228966964
flaps_bf/b,0.26122334152378746,-0.09156557105575237,-0.31866723606912345,-0.33170192681053345,-0.3089214058080889,-0.34196289571793803,0.2148826600478071,-0.27436508478656246,-0.08953405822509766,-0.33619937417456736,-0.3479975754769941,-0.32192956243168086,-0.3647608739216139,-0.15999431290615992,-0.24912296420491278,-0.3328981648000633,-0.3044040122832949,-0.3440819606859027,-0.30996498246249826,0.17312392049761055,-0.07641005608626461,1.0,,0.8578767911150385,0.8781699000346705,,-0.40189287118632294,-0.11589001561300906,-0.10574682303770822,-0.5157704462135102,-0.6652946773952942,0.4107711299639696,0.34118885964102563,-0.43484799214976144,-0.3186672360691235,-0.3317019268105335,-0.308921405808089,-0.341962895717938,0.2148826600478073,-0.27436508478656263,-0.08953405822509776,,,,,,,,,-0.05162758133958698,-0.015509496177425433,0.02820237079322957,0.01072327817441474,,0.00910290693185829,-0.005485354218325507,0.00363449305089544,0.0016066811506790068
flaps_lambda_f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flaps_cf/c,0.3145556980442584,-0.2745424452687986,-0.6266550109632002,-0.6456614263725399,-0.6290066414354007,-0.6374111310528239,0.01602810846184994,-0.6075156992002405,-0.36847576706484736,-0.6238058501509208,-0.5832544756049881,-0.5686756068539366,-0.6768049922488734,-0.48328324426930236,-0.5867910842224234,-0.6515912362921582,-0.6426174565734158,-0.5692665807469978,-0.6211688486677848,0.47537767708088063,-0.12942717539509585,0.8578767911150385,,1.0,0.9677105207604896,,-0.7256021189036505,-0.49172399749768136,0.12134905333218904,-0.7527015742838843,-0.7125570586727051,0.6779697223321155,0.6651382417674421,-0.5726949379398225,-0.6266550109632005,-0.6456614263725395,-0.6290066414354005,-0.6374111310528238,0.016028108461850023,-0.6075156992002405,-0.3684757670648478,,,,,,,,,-0.16533980510675544,-0.0786667073196635,-0.23102578851797442,0.022491637519977056,,0.00677134372014888,-0.05623247636460294,0.06861770089343368,-0.03675070975470267
flaps_Sf/S,0.30672388025747893,-0.2754278274611234,-0.6975931784826771,-0.7080114100218194,-0.691652800099559,-0.6993217838382673,0.012940588243928736,-0.678571413553693,-0.47341692083704434,-0.6989813303817196,-0.69372928102442,-0.6732218636283474,-0.7388376344322785,-0.5626995242486948,-0.6419209991006551,-0.7108615159528121,-0.6860546428778679,-0.6486562144846099,-0.6964891483158836,0.5369681201110614,-0.26948285967532815,0.8781699000346705,,0.9677105207604896,1.0,,-0.7774272568333928,-0.5198989575038291,-0.09987896672045711,-0.8104370384546058,-0.8263716727950383,0.6875189560831501,0.6696741551469527,-0.5821742710911673,-0.6975931784826771,-0.7080114100218191,-0.6916528000995589,-0.6993217838382673,0.012940588243928814,-0.6785714135536931,-0.4734169208370442,,,,,,,,,-0.15750388778557695,-0.07132904697180953,-0.24720174915856793,0.028863138662291725,,0.010079857918980606,-0.04778038867223396,0.058228408670256734,-0.031131518573721366
cruise_height,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cruise_mach,-0.22770219366118033,0.39961227262519006,0.9668962304526828,0.9650659783545444,0.9663440938381939,0.9453232921091662,0.19525874332392085,0.9853971996853601,0.8364853793105808,0.9449019007865009,0.928318927588183,0.9157675554582287,0.9628968395234047,0.9263614944422477,0.9518900484002701,0.9753662260680431,0.9583809044411001,0.8639168448640125,0.9793769069494667,-0.8074878093154277,0.5072481418359182,-0.40189287118632294,,-0.7256021189036505,-0.7774272568333928,,1.0,0.8850337058122888,0.16855088036256127,0.8815229935011679,0.7453518691158986,-0.7465101716961693,-0.9161818045450211,0.5635463007618412,0.9668962304526829,0.9650659783545444,0.9663440938381941,0.945323292109166,0.1952587433239208,0.9853971996853612,0.836485379310581,,,,,,,,,0.22897745685970042,0.11858241437465769,0.546496080924159,-0.047161302584043455,,-0.003951021147531153,0.07477683739284412,-0.10225539874886243,0.06775741815463011
cruise_range,-0.1116017806486147,0.3470968427326146,0.9143146200262137,0.9171271096633544,0.9321850462663871,0.920163264334399,0.16744528913746912,0.9068357749685598,0.7137880741892653,0.9251083517203594,0.8557263289242312,0.8619122062355373,0.9002354515080863,0.9305758610006639,0.9327157735065583,0.9222186373072423,0.9337879558004092,0.8408334309451279,0.9134106897472244,-0.6337404568337421,0.3932942090380368,-0.11589001561300906,,-0.49172399749768136,-0.5198989575038291,,0.8850337058122888,1.0,0.12780882746440467,0.6628376588805927,0.39789921879178736,-0.5846703987507889,-0.8885283001432636,0.6158095374642469,0.9143146200262138,0.9171271096633544,0.9321850462663871,0.9201632643343992,0.16744528913746912,0.9068357749685603,0.7137880741892652,,,,,,,,,0.19133313478160266,0.11641264140050432,0.582208684189918,-0.030346041464678883,,0.01985435085512973,0.10233015749147845,-0.10657155498737157,0.03516213494432037
engine_number,0.0650846634712985,-0.00920119595046403,0.236854747072663,0.20125814447610454,0.21315093034346777,0.20636295706879443,0.03576006173366742,0.2314202192149517,0.3696755477722649,0.2595883990794873,0.3903081860471762,0.3683407583288686,0.17009360374285606,0.3007426815122742,0.18397373241465587,0.2012695934567526,0.1469380454770749,0.25571968244308246,0.2873593248278868,-0.21909020306497393,0.44622110884287236,-0.10574682303770822,,0.12134905333218904,-0.09987896672045711,,0.16855088036256127,0.12780882746440467,1.0,0.08257400185681181,0.26667613211634533,0.0776740965814243,-0.07557133224111433,0.008045962778691228,0.23685474707266305,0.20125814447610446,0.21315093034346774,0.20636295706879432,0.035760061733667484,0.23142021921495176,0.36967554777226486,,,,,,,,,-0.035688783127082464,-0.02185403687621515,0.07941125391531904,-0.01951386308838487,,-0.004929964398386641,-0.03978596546332508,0.04268655576502354,-0.015845162565904278
drag_cd0,-0.2377157449145558,0.39396328481988224,0.8784440341355054,0.8884696204830811,0.8679983957456414,0.8640405881727785,0.028356865673014518,0.8522988127010788,0.6302481912610205,0.8468970441818885,0.7939125632523556,0.7901089976532047,0.8946918409577743,0.8041027652965258,0.8575310217363734,0.8794512955006097,0.868941096171651,0.8410736614217305,0.8551062942515674,-0.6213727355868213,0.4908723061514945,-0.5157704462135102,,-0.7527015742838843,-0.8104370384546058,,0.8815229935011679,0.6628376588805927,0.08257400185681181,1.0,0.8572625943566606,-0.9381091921754394,-0.7631609017263912,0.6709976814213929,0.8784440341355056,0.8884696204830813,0.8679983957456412,0.8640405881727785,0.02835686567301444,0.8522988127010787,0.63024819126102,,,,,,,,,0.18706508771256014,0.0840989815756981,0.33861884488990274,-0.019050125010331476,,-0.004182330761584659,0.08620306743502956,-0.0934558147422422,0.03611493474544288
drag_k,-0.2822725842050779,0.2803722378094018,0.685272159581678,0.6760055270692703,0.65584938989866,0.6428813883971656,-0.009934225745611537,0.7018434512536693,0.6518130116326256,0.6460059309450118,0.7196714029727143,0.6924267693882012,0.704801812499643,0.5716394986860456,0.6147487460307527,0.6786982892177728,0.6221489856827006,0.6299990058443746,0.6796550998864765,-0.6459158297115846,0.5597854255081904,-0.6652946773952942,,-0.7125570586727051,-0.8263716727950383,,0.7453518691158986,0.39789921879178736,0.26667613211634533,0.8572625943566606,1.0,-0.664451615727817,-0.5575719093026571,0.35588034378470595,0.685272159581678,0.6760055270692704,0.6558493898986598,0.6428813883971652,-0.009934225745611551,0.7018434512536695,0.6518130116326257,,,,,,,,,0.15521090346497343,0.04754000169287068,0.22336565607891654,-0.05005668100638977,,-0.025751499352272035,0.005610863030107626,-0.033883550509249405,0.050352397735870434
