,idx,fuel_kg,mtow,mlw,oew,mfc,vmo,mmo,ceiling,pax_max,pax_low,pax_high,fuselage_length,fuselage_height,fuselage_width,wing_area,wing_span,wing_mac,wing_sweep,wing_t/c,flaps_area,flaps_bf/b,flaps_cf/c,flaps_Sf/S,cruise_mach,cruise_range,drag_cd0,drag_k,drag_e,drag_gears,fuel_fuel_coef,limits_MTOW,limits_MLW,limits_OEW,limits_MFC,limits_VMO,limits_MMO,limits_ceiling,clean_e,origin_longitude,origin_latitude,origin_elevation,origin_RWY_1_HEADING_a,origin_RWY_1_HEADING_b,origin_RWY_1_LENGTH,origin_RWY_2_HEADING_a,origin_RWY_2_HEADING_b,origin_RWY_2_LENGTH,origin_RWY_3_HEADING_a,origin_RWY_3_HEADING_b,origin_RWY_3_LENGTH,origin_RWY_4_HEADING_a,origin_RWY_4_HEADING_b,origin_RWY_4_LENGTH,origin_RWY_5_HEADING_a,origin_RWY_5_HEADING_b,origin_RWY_5_LENGTH,origin_RWY_6_HEADING_a,origin_RWY_6_HEADING_b,origin_RWY_6_LENGTH,origin_RWY_7_HEADING_a,origin_RWY_7_HEADING_b,origin_RWY_7_LENGTH,origin_RWY_8_HEADING_a,origin_RWY_8_HEADING_b,origin_RWY_8_LENGTH,destination_longitude,destination_latitude,destination_elevation,destination_RWY_1_HEADING_a,destination_RWY_1_HEADING_b,destination_RWY_1_LENGTH,destination_RWY_2_HEADING_a,destination_RWY_2_HEADING_b,destination_RWY_2_LENGTH,destination_RWY_3_HEADING_a,destination_RWY_3_HEADING_b,destination_RWY_3_LENGTH,destination_RWY_4_HEADING_a,destination_RWY_4_HEADING_b,destination_RWY_4_LENGTH,destination_RWY_5_HEADING_a,destination_RWY_5_HEADING_b,destination_RWY_5_LENGTH,destination_RWY_6_HEADING_a,destination_RWY_6_HEADING_b,destination_RWY_6_LENGTH,destination_RWY_7_HEADING_a,destination_RWY_7_HEADING_b,destination_RWY_7_LENGTH,destination_RWY_8_HEADING_a,destination_RWY_8_HEADING_b,destination_RWY_8_LENGTH,LF1,LF2,parked_fraction,takeoff_fraction,climb_fraction,cruise_fraction,descent_fraction,approach_fraction,landing_fraction,taxiing_fraction,takeoff_delta,landing_delta,mean_time_in_air,segment_duration_s,segment_distance_km,mean_vertical_rate,starting_altitude,ending_altitude,altitude_difference,std_vertical_rate,mean_track,std_track,num_trajectory_points,points_per_second
drag_gears,0.040608543469307944,-0.38669387769736563,-0.940016630674273,-0.9423271441634501,-0.9493709106698835,-0.9444937238673358,-0.2527948475782915,-0.9635298987267151,-0.9169926154946432,-0.9290457958374186,-0.8966304367438993,-0.8750963348149733,-0.9345393171186199,-0.9632627179022059,-0.9633839823004723,-0.9698799592749413,-0.9698235350846324,-0.827103126560648,-0.972437052735532,0.8866436233774282,-0.4508597272757712,0.35877515710046776,0.8564232117030607,0.8503977860153403,-0.972623504401889,-0.9593478487121649,-0.7674876712444869,-0.8262228633230799,0.5817794502065137,1.0,-0.5485509891893655,-0.940016630674273,-0.9423271441634502,-0.9493709106698835,-0.9444937238673354,-0.2527948475782915,-0.9635298987267148,-0.9169926154946432,-0.27473060261052484,-0.6038565049288425,0.05248106870569728,0.12085070520986825,-0.290403405745534,-0.21148208984449895,-0.3206363212647151,-0.3068251783626332,-0.360848268353894,-0.27733604149394736,-0.23009269929373943,-0.29444065488470145,-0.3417014231297681,-0.3276277313444467,-0.2486526581448159,-0.2763440867490814,-0.30475235013644897,-0.2234901291721731,-0.3251396492525679,-0.2881444807357787,-0.26352606339184,-0.27330510884035736,-0.290403405745534,-0.21148208984449895,-0.3577925560407309,-0.290403405745534,-0.21148208984449895,-0.3577925560407309,-0.6690255444888,0.4487072865457066,0.08513731478602612,-0.24506547486121721,0.062124618985019635,-0.25588178168760184,-0.3231542306872914,-0.24211627761448185,-0.09212272441526316,-0.26255663526670503,-0.1683865697397169,-0.16697229943979672,-0.38173700568202246,-0.040220660846852586,-0.5013995121814576,-0.27603219311916055,0.04182511087603685,-0.3234063874318554,-0.2716922592871896,0.07305059817387957,-0.307892740019512,-0.24506547486121721,0.062124618985019635,-0.28458218217391595,-0.24506547486121721,0.062124618985019635,-0.28458218217391595,0.13396357291259461,-0.3783785044076211,,,0.04475002202553721,-0.20380764307762259,0.20573977571997643,0.09961648724371426,,,-0.5719135676061337,-0.6024208450556985,-0.5750172848734209,-0.18824530656038035,-0.23120789958656968,-0.07300370354588524,-0.3323186433300289,-0.3501958780700159,-0.08422627498650484,0.33044635026051755,0.24456591460662097,0.16047179076898074,0.30603845116875505,0.580323183604638
fuel_fuel_coef,-0.021726287193838338,0.1429720741864724,0.5137672188704492,0.5390983780163879,0.5251038416427011,0.5943022548866954,0.35657987500921573,0.5211731978697591,0.31767652285774045,0.5487095428852914,0.3852685289914756,0.37139757813593005,0.4971328881807702,0.5478306478500561,0.5661704596508926,0.5258868006716968,0.5600986579245731,0.714517589412221,0.5416552549368856,-0.32343249924031575,0.3989571872917722,-0.4908326642689906,-0.5457717323962281,-0.5483572568762871,0.5019944297211655,0.5318742390664299,0.3518015446158293,0.36434045175597096,-0.2859425936164637,-0.5485509891893655,1.0,0.5137672188704492,0.5390983780163879,0.525103841642701,0.5943022548866954,0.3565798750092156,0.521173197869759,0.3176765228577403,0.5510172888288557,0.2247934430448316,0.06774658110025021,0.13628072042663467,0.09905410812116547,-0.1145323028839662,0.23512551313766059,0.10293684257581834,0.16176180384733854,0.1996468117921973,-0.01626485354676207,0.07138398510067225,0.23478614681718063,0.1451421113920163,-0.07919482090463656,0.3388111368898719,0.11351680868471586,-0.10412291619085884,0.22985160795245202,0.019791079799164203,-0.010632409173886316,0.14636208526544067,0.09905410812116547,-0.1145323028839662,0.26717694167664774,0.09905410812116547,-0.1145323028839662,0.26717694167664774,0.20092767780685852,-0.0401614631178116,0.07107246692583498,0.10157465516342161,-0.038756368015466586,0.10428771556878337,0.26785651845398073,0.25026932864501616,0.21121008900681054,0.11241727437288516,0.10617013113674463,0.17981169225536597,0.18780601700562183,0.02384735603107605,0.30164260057983333,0.11998451768192014,-0.026810284341181077,0.1357916141881316,0.10418322267553964,-0.02926695498238554,0.11822159218592199,0.10157465516342161,-0.038756368015466586,0.12746546223763838,0.10157465516342161,-0.038756368015466586,0.12746546223763838,-0.049905463809803034,0.3666617635845813,,,-0.03702222427957107,0.10055147757605287,-0.07038405745975014,-0.06528012502501913,,,0.37428881662674257,0.2508421038689042,0.3728294247259574,0.0223877463247215,0.044361658763434876,-0.009857312085000791,0.1951552392666205,0.18277914397549327,-0.004398211728920117,-0.15373812518789132,-0.05127658464724522,-0.09125249009895285,-0.19206656125561283,-0.34842194528988796
limits_MTOW,-0.07467580267615988,0.5467400081986765,1.0,0.9993258493655235,0.9993561880163603,0.9941495738751737,0.16206889492510496,0.9733582972149977,0.9338592126362101,0.9961955634667974,0.9813022369010943,0.9755531701947177,0.9959634028003859,0.9870621092049368,0.992678099584799,0.9939551068830913,0.9926413016055992,0.9297066735954812,0.9828680183786436,-0.9070073332071218,0.6249462070175398,-0.3143949822945802,-0.8499048204930472,-0.8512042639550831,0.9766012394759188,0.9720318916977476,0.8800716441696657,0.8712348444968278,-0.7328275308162246,-0.940016630674273,0.5137672188704492,1.0,0.9993258493655238,0.9993561880163603,0.9941495738751737,0.16206889492510493,0.9733582972149977,0.9338592126362096,0.15493391383543176,0.6148886343457908,-0.06224484969074748,-0.16397438404804573,0.3076157334909305,0.16747496912607157,0.314286542878788,0.3042004205720432,0.36445724400850893,0.24631839854184792,0.2140999001092828,0.28839756371887015,0.31549080826871506,0.3461721845127655,0.20615474027238087,0.2809514920135269,0.3226504643069735,0.18009489898138176,0.3059693157799251,0.25720889898054816,0.2701436918735118,0.2228393141602519,0.3076157334909305,0.16747496912607157,0.35553625408618966,0.3076157334909305,0.16747496912607157,0.35553625408618966,0.6689190108590158,-0.45327185304641965,-0.1368915497202863,0.2974391621134263,-0.07951892755254866,0.23575293545671466,0.3396307910898334,0.26020688803345127,0.09457946526628759,0.2571659325254233,0.16772783566068097,0.16625328218556115,0.42817941079055133,0.020430602455737912,0.48494677202635433,0.3278386524056827,-0.05956762256200522,0.2787359312214135,0.27585983992109386,-0.03944284098370918,0.23350357753911077,0.2974391621134263,-0.07951892755254866,0.2679881834826518,0.2974391621134263,-0.07951892755254866,0.2679881834826518,-0.09428938465713022,0.32535592253378726,,,-0.06728410499678954,0.2167402026366929,-0.20523776752404035,-0.10515188214242999,,,0.5674154816776434,0.6263965485584567,0.5735176203712473,0.28517889115820516,0.32540047531824584,0.06981578268883575,0.31348795227144405,0.32889358125388996,0.0760247533234541,-0.31806595472505544,-0.24644114280037477,-0.16627299751162414,-0.3032723873441085,-0.5992229571432623
limits_MLW,-0.0707147495481233,0.5388437802706499,0.9993258493655238,1.0,0.9991732292249844,0.9964598390695338,0.1717734115618337,0.9731341678439906,0.9252847829787951,0.9969603673357642,0.9757466925386065,0.9691254967604843,0.9952749399223487,0.9880188594393017,0.9942615567529137,0.9940352025933096,0.994261386147383,0.937413743693189,0.983606362823015,-0.8988040516013133,0.6155592558717261,-0.3253701761796698,-0.8544897606374523,-0.8557936868281529,0.9758800966584449,0.9718081514991,0.8814219763410149,0.8689590033259428,-0.7367740681827902,-0.9423271441634502,0.5390983780163879,0.9993258493655238,1.0,0.9991732292249843,0.9964598390695338,0.17177341156183357,0.9731341678439906,0.9252847829787948,0.16023593133596892,0.6144725051717006,-0.057922197085827916,-0.15959919108647752,0.30485435776898556,0.1628271267755105,0.31547274505829087,0.3000477308326039,0.36221265306482636,0.2456051665037416,0.2078372687048983,0.2847549714866664,0.3160953974140278,0.3440548152863203,0.20183548464342205,0.28612337963812456,0.31998096411169374,0.17548325710777335,0.3055551371826215,0.25296047411082084,0.267040615263422,0.2209267226313374,0.30485435776898556,0.1628271267755105,0.3571399084302578,0.30485435776898556,0.1628271267755105,0.3571399084302578,0.6659925447115914,-0.4480691083997722,-0.13426589404287054,0.2947395642658636,-0.07572576468945934,0.23528659524900142,0.34273212263760433,0.26441867890154114,0.0988095625467567,0.2580617043834065,0.1700159047759695,0.17066867157461912,0.42632435096536847,0.024761939404419394,0.4866836377224209,0.32519635016864934,-0.05571976758293236,0.27853831433456216,0.274950943395622,-0.03712271606422615,0.23413355150046908,0.2947395642658636,-0.07572576468945934,0.26778227214547906,0.2947395642658636,-0.07572576468945934,0.26778227214547906,-0.09633127065870357,0.328759490561354,,,-0.06946048333776479,0.21483981950588993,-0.20278363030680896,-0.10472343801465031,,,0.5690910514199757,0.6242972149914812,0.5750656612697497,0.2788568379398244,0.318962405343826,0.06683421708726768,0.31374081561346506,0.328007023550717,0.07337750735592966,-0.31694916136425205,-0.24430818418944672,-0.16594212381912782,-0.3034892502777148,-0.5993811842397027
limits_OEW,-0.06948363842327161,0.5330964951325494,0.9993561880163603,0.9991732292249843,1.0,0.995555596149947,0.1689652527179026,0.9762069317560278,0.9341233228838637,0.9955492963259024,0.9775111789935654,0.9705079220111111,0.9946725349624765,0.9909391826639976,0.9957074978235538,0.9965754755999641,0.9959984488913143,0.9275560850735839,0.9861718985301111,-0.9053767943957156,0.6107912966271526,-0.31159780389544894,-0.8491281665933313,-0.850031307420804,0.9792806124004625,0.9777704288492359,0.8715296253315932,0.8644733365716607,-0.7214898076338205,-0.9493709106698835,0.525103841642701,0.9993561880163603,0.9991732292249843,1.0,0.995555596149947,0.16896525271790258,0.976206931756028,0.9341233228838636,0.1653939351808737,0.6116738829855877,-0.06342037531292091,-0.16104482888231794,0.3077695890965349,0.16878680864378012,0.31829892324750453,0.3042800192925353,0.36229039872164315,0.24945705065018062,0.21574917107019315,0.28737502055118375,0.31726040444182185,0.34461666961793236,0.20629904619275669,0.2813086524569446,0.3230274757576087,0.1815545310773506,0.31130007651850317,0.26062316085020004,0.2684016558565572,0.22964661934068328,0.3077695890965349,0.16878680864378012,0.35991147431361076,0.3077695890965349,0.16878680864378012,0.35991147431361076,0.6668574712918072,-0.4561072206820033,-0.13155699652642913,0.2906872016074298,-0.07891778284604653,0.2401792663893302,0.3365828282842116,0.2563468059674127,0.09781256998272743,0.2568024480445633,0.16619623608807288,0.1689854905160189,0.42110244437050887,0.020565320278650493,0.4869692218361951,0.3210050974992106,-0.05903244416358532,0.2842355357758577,0.27418549148021065,-0.04447336184695921,0.241753515403273,0.2906872016074298,-0.07891778284604653,0.2715591941161702,0.2906872016074298,-0.07891778284604653,0.2715591941161702,-0.10147798453570711,0.33022645866136535,,,-0.06507561031681508,0.21608461466376647,-0.2050476296437858,-0.10624023637996977,,,0.5722835391552966,0.6282949846734902,0.5780662543270778,0.27595042032633893,0.31724980838270317,0.06939241257361975,0.31627081517519656,0.33212646153783115,0.07743540878108109,-0.31967178513365635,-0.25070983849553763,-0.16711186259607838,-0.30426453971934464,-0.5968011456834799
limits_MFC,-0.06284902106908796,0.5220029342573066,0.9941495738751737,0.9964598390695338,0.995555596149947,1.0,0.18702270375666025,0.9693125755482124,0.9077022672116878,0.9950063812094501,0.9612687072376185,0.9540689915039667,0.9866516844189359,0.987153961306195,0.9943095040149329,0.9905622020894871,0.9936992570620419,0.9533802687446236,0.9811972159728969,-0.8806839748649586,0.6232647120853776,-0.3444263272051365,-0.8547368135000893,-0.8554828535148398,0.9701541742893447,0.9737808669774269,0.8610198170508809,0.8469778750947642,-0.7160144443447133,-0.9444937238673354,0.5943022548866954,0.9941495738751737,0.9964598390695338,0.995555596149947,1.0,0.18702270375666022,0.9693125755482124,0.9077022672116878,0.19944517766426537,0.5964554295062081,-0.05478240085198171,-0.13943043605348918,0.2999046288768456,0.14030957815529121,0.32535118988183553,0.29108922694154665,0.35049697446376704,0.2538402773003601,0.19572609071961122,0.27105595227021256,0.32546553128473477,0.3365756625331564,0.177350113152509,0.29975355847041507,0.31504204680646036,0.1529316064628843,0.3152361398758095,0.24257970414602897,0.24807977801647133,0.22655933052827837,0.2999046288768456,0.14030957815529121,0.36550823473657873,0.2999046288768456,0.14030957815529121,0.36550823473657873,0.6440767500800584,-0.4344050310102148,-0.11447493835600972,0.2832295006356775,-0.08167558423862936,0.23824564061013398,0.34466825984799304,0.26662386568513874,0.11744024201146692,0.25486248995032645,0.16792890645122918,0.18015252616153093,0.41357628109088307,0.01744105234050446,0.49031383015574,0.3140747952537705,-0.06148451103379225,0.286148743173243,0.2643832398983122,-0.04486774399468388,0.24327078323332357,0.2832295006356775,-0.08167558423862936,0.26974645069358133,0.2832295006356775,-0.08167558423862936,0.26974645069358133,-0.10551515346403006,0.34170505705804066,,,-0.06519381710674697,0.2171850507650112,-0.20274886366596434,-0.11165697048530994,,,0.5793788665995755,0.6218662752668117,0.5846709567560434,0.2617591254370208,0.30387145239556645,0.0644946792649367,0.3196967987061811,0.3341370387723225,0.07453461017670221,-0.3212829471484373,-0.23938912692898465,-0.1701665351037099,-0.3100854778435488,-0.5922534733134797
limits_VMO,-0.035032867053665304,-0.02737909223817802,0.16206889492510493,0.17177341156183357,0.16896525271790258,0.18702270375666022,1.0,0.35474172202694665,0.3219852409445354,0.16480911797237963,0.05850233539530706,0.01964173806301289,0.13304333065534296,0.2434155185196472,0.22536098924589368,0.1788313398823108,0.1953375195616006,0.20718910604157925,0.3047167525866183,-0.4076466288729041,0.31158053222525633,-0.1046229605148402,-0.20394383111982328,-0.2029617967034402,0.2919220603835241,0.2602184179162458,-0.11828826498055088,0.06225858572680864,0.28832826047689436,-0.2527948475782915,0.3565798750092156,0.16206889492510493,0.17177341156183357,0.16896525271790258,0.18702270375666022,1.0,0.35474172202694665,0.3219852409445352,0.7513042571270248,-0.009970855374570795,-0.10347841173507966,0.2053811396027455,0.1974257209834966,0.06545793378131255,0.07973519930604205,0.12226554165699137,0.12333902791374597,0.09822880607454927,0.15101212333151878,0.14009127477284689,0.12582313628188946,0.17959043786731152,0.0609284208709795,0.11062236835285975,0.19382338531781385,0.06485794258587817,0.02179574292427176,0.22740473841307837,0.045196618508728484,0.007914453210660841,0.1974257209834966,0.06545793378131255,0.08834701644202826,0.1974257209834966,0.06545793378131255,0.08834701644202826,0.01744472712646011,-0.04327750464745661,0.1999608106518191,0.08327258792969769,0.017226870822642567,0.06617730891313724,0.13092160835280664,0.14076090001752994,0.07400332271803531,0.054050484655284135,0.07066156372184546,0.1819182008150851,0.11231355639687014,0.040593579910611036,0.13634949285903947,0.09015718269311455,0.02201068393731953,0.08101484421829924,0.10688021372128985,-0.0016242339702607239,0.08523521396887548,0.08327258792969769,0.017226870822642567,0.07263309388915407,0.08327258792969769,0.017226870822642567,0.07263309388915407,0.0696807351917066,0.25033560973769253,,,0.04092996309854492,-0.01975490721290986,-0.09241732918322895,-0.023684805751530515,,,-0.0553454602176669,0.27860732549243644,-0.05370213593985663,-0.08528817192737849,-0.07945282728387994,0.036367594453193375,0.11366664593040804,0.12690985282795503,0.045703039835570836,-0.09541113530545951,-0.03629253151664353,-0.042853301707159876,-0.11332388716450081,-0.23956725062721088
limits_MMO,-0.07775524548755235,0.48479884099545045,0.9733582972149977,0.9731341678439906,0.976206931756028,0.9693125755482124,0.35474172202694665,1.0,0.9700110248830827,0.9637800095659702,0.9369495738678439,0.9203383268556327,0.9637234576183226,0.9840412527464313,0.9835203262472261,0.9812745364321387,0.980231673594309,0.8827740574323287,0.9976126467106157,-0.9594001432706161,0.6165312389211295,-0.3223758448750271,-0.8540981658374674,-0.8539563663481599,0.9949549249406441,0.975730102237576,0.7939431531878254,0.8499312358781677,-0.6042500854038264,-0.9635298987267148,0.521173197869759,0.9733582972149977,0.9731341678439906,0.976206931756028,0.9693125755482124,0.35474172202694665,1.0,0.9700110248830827,0.31278815083130573,0.5848633999085535,-0.08130506102757566,-0.11781701777371685,0.33086507409706906,0.19755198788986209,0.3094975721671456,0.32455266925251663,0.37842176518660814,0.25800240469725794,0.2512316385864689,0.31389315330762485,0.32378025492192863,0.36388975564601644,0.2333750271655088,0.2760577078816616,0.34421024167652775,0.20926668813154753,0.2977521560392137,0.3064449239990788,0.2732828815347131,0.22878713454442232,0.33086507409706906,0.19755198788986209,0.3492048627005229,0.33086507409706906,0.19755198788986209,0.3492048627005229,0.6496187520454105,-0.44742044421710336,-0.08557937620893936,0.28693324791521435,-0.0763524981051926,0.24331658516009733,0.33103102049570204,0.2554013119305347,0.09018420945388841,0.24792557235296006,0.16314034572911915,0.1782976271685492,0.41702189581045773,0.02280429843312203,0.48929131752417176,0.3171046275966466,-0.056555153669770056,0.28975872093215677,0.28243454331739587,-0.05460941479319914,0.2537445045265121,0.28693324791521435,-0.0763524981051926,0.27436782757483513,0.28693324791521435,-0.0763524981051926,0.27436782757483513,-0.0875384634574236,0.3682061972992392,,,-0.05154279475299261,0.20276136942174453,-0.2146935408933967,-0.10280820707271573,,,0.5314980576033592,0.6492529672723625,0.5371045790371707,0.24488246526178947,0.28536054809686584,0.07347656477952126,0.32865746801692247,0.34486398831916176,0.079851911560107,-0.3259685530688217,-0.24953766975298347,-0.1658814084813733,-0.3073972956111779,-0.6126603220223629
limits_ceiling,-0.09946347987640586,0.5005423311036459,0.9338592126362096,0.9252847829787948,0.9341233228838636,0.9077022672116878,0.3219852409445352,0.9700110248830827,1.0,0.9123853451074401,0.9281008454494185,0.9141933791431569,0.925520885059127,0.9391214542013253,0.9325997188862688,0.9406874227029982,0.9291608438632339,0.7778148603208306,0.958626355785962,-0.9910462527290844,0.6243771360499113,-0.23167093816215115,-0.7936690387775972,-0.7937456696251002,0.9675354804851036,0.9381084019123569,0.7484835822488514,0.8378774582592797,-0.5418259285189763,-0.9169926154946432,0.3176765228577403,0.9338592126362096,0.9252847829787948,0.9341233228838636,0.9077022672116878,0.3219852409445352,0.9700110248830827,1.0,0.2731924967685166,0.568515272313682,-0.109306101910328,-0.147171265363171,0.34255066303108933,0.240374679047224,0.2788034572344715,0.3444383348141744,0.38451112313854113,0.24187460471810157,0.293963586457624,0.33596002479860526,0.29745121406780856,0.36922625245387264,0.27235288231116045,0.21924500945927644,0.35460456833844406,0.2513398907706219,0.2761562354733784,0.3387871894295772,0.2947046296503354,0.22516274250686358,0.34255066303108933,0.240374679047224,0.31637000295388895,0.34255066303108933,0.240374679047224,0.31637000295388895,0.6494554493057884,-0.46710216941939214,-0.10005973442871811,0.28999444076948977,-0.08997802648412334,0.23756562634266665,0.2896669243459513,0.21157481275997955,0.04675896265363897,0.22880669812438237,0.13983264056311237,0.14153571706391857,0.409884382802423,0.0020626225436160173,0.45681505956257223,0.31799877298618223,-0.07166574434725786,0.2766288166412896,0.2812343443477749,-0.06654029880378595,0.23940625316381686,0.28999444076948977,-0.08997802648412334,0.2657180213554492,0.28999444076948977,-0.08997802648412334,0.2657180213554492,-0.06960217844754271,0.3311852995034806,,,-0.03835704302986776,0.19848171909810866,-0.21938032087523246,-0.09572422349911451,,,0.48439168002419286,0.6445076121672911,0.4907895924460574,0.26875998489762676,0.3074614757234099,0.08631983120838513,0.31327972048339275,0.3341184474043501,0.08880079275248043,-0.3167541734011661,-0.25904465196574666,-0.15796285059826834,-0.28666111203213024,-0.5883950889574936
clean_e,-0.11676405300206151,-0.030075605237229134,0.15493391383543176,0.16023593133596892,0.1653939351808737,0.19944517766426537,0.7513042571270248,0.31278815083130573,0.2731924967685166,0.15608233919242187,0.05057211198227132,0.02756661685906783,0.11976204297214593,0.22897971174959356,0.22067491475861595,0.18565227492498812,0.19882832249634363,0.22993786692976348,0.2777131123112378,-0.34094943567700164,0.4866587808348991,-0.2779636656450937,-0.226936880946144,-0.22681349924297467,0.2679929114503756,0.2530062146600992,-0.20642024799281034,0.07292394216651264,0.3924151251006347,-0.27473060261052484,0.5510172888288557,0.15493391383543176,0.16023593133596892,0.1653939351808737,0.19944517766426537,0.7513042571270248,0.31278815083130573,0.2731924967685166,1.0,-0.07057024211263338,-0.004105471968887257,0.2749359232596268,0.107801697744851,-0.05610390547731351,0.09113113463425705,0.12924559466678565,0.14227253157897896,0.15106651722645195,0.09936644019246518,0.11609773408111722,0.1464015344187715,0.13402649201760747,-0.03399363060338606,0.16739313074678375,0.11281198318050213,-0.051834215932422475,0.1034399331638382,0.11657346534701339,-0.06002174008140071,0.099341070580572,0.107801697744851,-0.05610390547731351,0.10347772931762746,0.107801697744851,-0.05610390547731351,0.10347772931762746,-0.028420675557632287,0.08428889135516174,0.2289628603416049,0.04467294712173964,-0.09434442717527491,0.030337519759767957,0.13299967614990796,0.15558744360804508,0.12799196795682422,-0.021433249178763457,0.022810531540554093,0.12324088782207256,0.09413128548434599,-0.06002751622804357,0.1440043793581832,0.05146377655208681,-0.0904323997968514,0.048766377549913434,0.050504941215764355,-0.10325346131039233,0.047114686479006226,0.04467294712173964,-0.09434442717527491,0.03797530499502191,0.04467294712173964,-0.09434442717527491,0.03797530499502191,0.1026850530234117,0.35634681721116773,,,0.08421717728351975,0.03773462871628103,-0.11238178343309348,-0.030641804278466637,,,0.07123813898861511,0.12980099040834758,0.06904010512312345,-0.05326575800532964,-0.046162542819204976,0.06493726081384199,0.13254329214016164,0.14782063843686688,0.05276193346447039,-0.09528069828757828,0.028574267355242558,-0.03959198944348576,-0.108595933384542,-0.22828265817351012
origin_longitude,0.04340295584043672,0.28535658082589727,0.6148886343457908,0.6144725051717006,0.6116738829855877,0.5964554295062081,-0.009970855374570795,0.5848633999085535,0.568515272313682,0.6183929019132993,0.6409883489757955,0.6319290645929272,0.6454969063502091,0.5726995325610559,0.5877955658286504,0.6172544228876579,0.6042452374397261,0.5019424111660233,0.5973221365305901,-0.5589140455534853,0.19774627835743064,-0.3947884985765346,-0.6566434692405351,-0.6554612003123899,0.6187188813635985,0.5823975693268734,0.6239205163458266,0.6621951256295686,-0.517667652085613,-0.6038565049288425,0.2247934430448316,0.6148886343457908,0.6144725051717006,0.6116738829855877,0.5964554295062081,-0.009970855374570795,0.5848633999085535,0.568515272313682,-0.07057024211263338,1.0,-0.07896530856645836,-0.2856190617838393,0.21750835464201143,0.21513075022211045,0.17730074825333259,0.2487551618069694,0.31568466078763213,0.19399523985868455,0.25738347798793815,0.3133487855312049,0.33003458701406,0.28986217262363806,0.2736507974718528,0.3456411652856849,0.2346440920269702,0.22831319773907424,0.2260446212381939,0.2199316912041006,0.2631580878697088,0.19802753422939953,0.21750835464201143,0.21513075022211045,0.22402615054775804,0.21750835464201143,0.21513075022211045,0.22402615054775804,0.6323903141667934,-0.19014044337234373,-0.19590524333757975,0.3747362341853734,0.0378551796624066,0.1616596352979936,0.3858792082079907,0.28733744666488065,0.1307725820127248,0.381029506638573,0.254279718869752,0.05203543780502113,0.4818721536522788,0.1261881708738803,0.37249349268866866,0.40598814264731137,0.05930429862607227,0.22763933672224468,0.378363376927546,0.06088575994891588,0.201957870387328,0.3747362341853734,0.0378551796624066,0.2017522170764758,0.3747362341853734,0.0378551796624066,0.2017522170764758,-0.09540520091266333,0.03151829792635825,,,-0.1568652899418376,0.24375014348199214,-0.1282658421048396,-0.09102389587162202,,,0.3396229145104652,0.3340499452380222,0.3413814825086771,0.14354388441861202,0.16307699572785772,0.056327966732162144,0.17133546587217488,0.18061292905056187,0.04352253316258164,-0.20486755335928375,-0.09936640200714167,-0.12275894916611328,-0.2531528019968325,-0.45243371167358115
origin_latitude,-0.09436222799111861,-0.11346559575700628,-0.06224484969074748,-0.057922197085827916,-0.06342037531292091,-0.05478240085198171,-0.10347841173507966,-0.08130506102757566,-0.109306101910328,-0.05651892725954388,-0.059590813910099086,-0.059800359290352545,-0.04788137171464347,-0.08562474192714528,-0.0708747649208205,-0.058018384616383006,-0.060206849821904086,-0.0416407441697564,-0.07126236305898788,0.10098984861501435,-0.09231331609918234,-0.21327702243019803,-0.06371168342215623,-0.06608153863946686,-0.060527163479302544,-0.09021398274421759,0.011475714982093089,0.04512015724980311,-0.02775518042006058,0.05248106870569728,0.06774658110025021,-0.06224484969074748,-0.057922197085827916,-0.06342037531292091,-0.05478240085198171,-0.10347841173507966,-0.08130506102757566,-0.109306101910328,-0.004105471968887257,-0.07896530856645836,1.0,-0.3324041985189625,-4.1339851222209397e-05,0.026450060087061657,0.012823816427733909,-0.09196010226812318,0.09733058652207759,0.009098558854789388,-0.11506443659719197,0.0832534171878013,-0.2123858647072005,-0.11291555535129506,-0.05113810160695887,-0.3991243017344955,-0.027227540236102913,0.008585805731629667,-0.1196979764359968,-0.08118222214880956,0.07154735774479323,-0.16402347670037637,-4.1339851222209397e-05,0.026450060087061657,-0.06309419770354092,-4.1339851222209397e-05,0.026450060087061657,-0.06309419770354092,0.08673327348601877,-0.23812773780392604,0.35086641539437946,-0.023482590073368975,0.018367401998204816,-0.293342089615698,0.09012770434783997,0.0437585240541335,-0.26565213332515053,-0.0836818332675585,-0.10620795336155697,0.03156492875151928,0.14561380592833417,0.13425227809174586,0.3237808375508342,-0.0075192264942248,0.02877958417151612,-0.18733909281925698,0.015543609106683435,-0.0035342731248263924,-0.15053550343653527,-0.023482590073368975,0.018367401998204816,-0.2390996099712306,-0.023482590073368975,0.018367401998204816,-0.2390996099712306,0.19606783653182402,-0.1700517439785889,,,0.09994473713907502,0.08733905037929653,-0.23892024782064544,-0.11559830205955621,,,-0.28539722313939125,0.12423719557005877,-0.28713264603412864,-0.15097955248077152,-0.14375989509184062,0.18609942539435412,0.08175166664263195,0.12000639972037382,0.10047931365009372,-0.02129227697396979,0.2872112524848389,-0.12159617719335679,0.04343642694156047,0.1264759563361111
