,idx,fuel_kg,mtow,mlw,oew,mfc,vmo,mmo,ceiling,pax_max,pax_low,pax_high,fuselage_length,fuselage_height,fuselage_width,wing_area,wing_span,wing_mac,wing_sweep,wing_t/c,flaps_area,flaps_bf/b,flaps_lambda_f,flaps_cf/c,flaps_Sf/S,cruise_height,cruise_mach,cruise_range,engine_number,drag_cd0,drag_k,drag_e,drag_gears,fuel_fuel_coef,limits_MTOW,limits_MLW,limits_OEW,limits_MFC,limits_VMO,limits_MMO,limits_ceiling,engine_options_A318-111,engine_options_A318-112,engine_options_A318-121,engine_options_A318-122,engine_options_A380-841,engine_options_A380-842,engine_options_A380-861,clean_cd0,clean_k,clean_e,clean_gears,eng_turbofan,segment_duration_s,segment_distance_km,mean_dist_to_origin_km,mean_dist_to_dest_km,takeoff_fraction,climb_fraction,cruise_fraction,descent_fraction,approach_fraction
pax_low,-0.35763701391564373,0.47770626978977576,0.9757753383413372,0.9644323172705261,0.9702631827986682,0.9450389526764497,-0.06647913528491778,0.9664545237178325,0.834568129828685,0.9644378585060953,1.0,0.9977742775826554,0.9747359354860821,0.943838965192685,0.9475904417985183,0.9605198250081219,0.9444776357059483,0.8644707302158275,0.9620920476374801,-0.7871388452756828,0.6319829852888249,-0.4374091886156526,,-0.811774113926692,-0.8175271901857333,,0.9656403096080345,0.9278118733302275,,0.8869381279267156,0.8125822205947622,-0.803257489000075,-0.8490383937352279,0.542640831352833,0.9757753383413372,0.9644323172705261,0.9702631827986684,0.94503895267645,-0.06647913528491793,0.9664545237178326,0.834568129828685,,,,,,,,,,,,,0.23587029537820725,0.09712106665065916,0.6143886216664023,-0.05915572271210316,,,0.030573953029776536,-0.09005533303043392,0.1123528377558148
pax_high,-0.353282820387396,0.46472270165846497,0.9711915735370669,0.9587492542205852,0.964373738032906,0.9384146320186003,-0.09395506951477463,0.9548673948178155,0.830892534851316,0.9588419313587272,0.9977742775826554,1.0,0.9685349227887019,0.9367199910057429,0.939811790509325,0.9509748677526868,0.9347843876390655,0.8640065837931097,0.9500259675061326,-0.7836336101452329,0.6720030450283758,-0.41214559855031324,,-0.7876087644593553,-0.7954318280696868,,0.9511585269969635,0.9186944564859318,,0.8837776020622148,0.8042879917902465,-0.8057644488058476,-0.8243673511675458,0.5337738691063609,0.9711915735370666,0.9587492542205852,0.964373738032906,0.9384146320186003,-0.0939550695147748,0.9548673948178154,0.830892534851316,,,,,,,,,,,,,0.22201597040666476,0.08792077912318123,0.5978944111928092,-0.057955602593118986,,,0.029843135006640018,-0.08295733216883991,0.100857723418166
fuselage_length,-0.35643065960349646,0.5128089650984542,0.9950615418074147,0.9948140353733426,0.9932904664687748,0.9840840087516258,-0.07866105824995274,0.9708203564020927,0.7390074441930151,0.9926550203427442,0.9747359354860821,0.9685349227887019,1.0,0.9769920998181313,0.9853417772192204,0.9892658554876654,0.9857325829432305,0.9262387292013673,0.9834974940545129,-0.6813618183150417,0.5185612707810933,-0.5038542841242682,,-0.8522347924651452,-0.8597315017396246,,0.9713746677486857,0.9312191593652689,,0.9482752912276043,0.8284794199579872,-0.896654102104681,-0.8957530684769917,0.6935102285747511,0.9950615418074148,0.9948140353733426,0.9932904664687747,0.9840840087516258,-0.0786610582499529,0.9708203564020927,0.739007444193015,,,,,,,,,,,,,0.23688832128928025,0.10228097755965238,0.5753701499249512,-0.03959342349414614,,,0.061782665989818394,-0.10499819998557251,0.08990527627617023
fuselage_height,-0.3316197645823606,0.526460456618735,0.9868076245273946,0.9876151648588081,0.9909702564667133,0.9819259370251134,-0.03372301480155808,0.9756999145208078,0.742304028932453,0.9803759771828632,0.943838965192685,0.9367199910057429,0.9769920998181313,1.0,0.9968790792740923,0.9907440759817951,0.9930597886112916,0.9188253888731998,0.9882463083764899,-0.6636028367525836,0.46985831104268505,-0.37989508835481617,,-0.7752066022937496,-0.7732890141222818,,0.9630786577678758,0.9718660294339493,,0.8957688752534712,0.7283829708933431,-0.8499657771663663,-0.9321745030132669,0.6847971151633987,0.9868076245273949,0.9876151648588081,0.9909702564667133,0.9819259370251133,-0.03372301480155825,0.975699914520808,0.742304028932453,,,,,,,,,,,,,0.24237110636954434,0.11228989133535622,0.6145068190871125,-0.026834354777931575,,,0.09248875355217781,-0.13935130443996713,0.10282458417736964
fuselage_width,-0.33539869175719544,0.5275690161165814,0.992703098311166,0.9953620873150835,0.9961911623468578,0.9926671574915649,-0.06434258909706493,0.9727893027777649,0.7170739459030202,0.989752231815717,0.9475904417985183,0.939811790509325,0.9853417772192204,0.9968790792740923,1.0,0.9956530023967338,0.9986398211611082,0.9391511369213691,0.9895596361929011,-0.6427362270095095,0.47128719198276103,-0.4482689249038471,,-0.8161283598193138,-0.8140508564884588,,0.9660605702810958,0.9639757442637007,,0.9170269558786065,0.7561497950374534,-0.8727434224062031,-0.9362757338375505,0.7198959259749185,0.9927030983111662,0.9953620873150835,0.9961911623468577,0.9926671574915651,-0.06434258909706517,0.9727893027777649,0.7170739459030202,,,,,,,,,,,,,0.24255290897920415,0.11277685207559676,0.5941277394005378,-0.029645793260670492,,,0.09173891220065718,-0.1335217909401522,0.09361901239883429
wing_area,-0.35556508490645694,0.5410094059831836,0.9935773675754271,0.993986897990782,0.9963709498543176,0.9872359579829161,-0.07972003527576173,0.9810098474266705,0.7485829440859113,0.986115033623999,0.9605198250081219,0.9509748677526868,0.9892658554876654,0.9907440759817951,0.9956530023967338,1.0,0.9973817601800156,0.917673817860239,0.9948310087963226,-0.6795356439031127,0.4659574569390654,-0.48442222345398706,,-0.8470917311218268,-0.8452321127374205,,0.9822447898717462,0.9610350938556027,,0.9237116401075058,0.7976301541018295,-0.8651573806403625,-0.9444001418820426,0.6885153870120986,0.9935773675754271,0.993986897990782,0.9963709498543176,0.9872359579829159,-0.07972003527576188,0.9810098474266707,0.7485829440859112,,,,,,,,,,,,,0.2608943903677722,0.12000849430313451,0.5970612936441432,-0.03283326697603861,,,0.08054636150640275,-0.12488762914030553,0.0958353318662817
wing_span,-0.3388043711188249,0.53608409034277,0.9905709962591428,0.9942063262849403,0.9947492151419314,0.9927612909096831,-0.08550558591607044,0.9700031886285854,0.7059731457542147,0.9883515847487359,0.9444776357059483,0.9347843876390655,0.9857325829432305,0.9930597886112916,0.9986398211611082,0.9973817601800156,1.0,0.9363172655181518,0.9893224363841415,-0.6315562636176255,0.44274625935262746,-0.4839144637836907,,-0.838085795550229,-0.8356498983729866,,0.968662208342832,0.9592193517752202,,0.9221116877131708,0.7710535371900006,-0.8757859940849682,-0.9462560272356477,0.7317996135112632,0.9905709962591425,0.9942063262849403,0.9947492151419314,0.9927612909096831,-0.08550558591607059,0.9700031886285855,0.7059731457542145,,,,,,,,,,,,,0.25050598048676476,0.11744469580628493,0.5889702115789461,-0.02908494786828669,,,0.09310976890592045,-0.13343485155729568,0.09130888691608058
wing_mac,-0.25912892713078683,0.4342625515872588,0.9348859345329263,0.947425822984877,0.9361135589502282,0.9671861475287814,-0.15978673416574374,0.8578239964171157,0.4949758030051877,0.9576499956950123,0.8644707302158275,0.8640065837931097,0.9262387292013673,0.9188253888731998,0.9391511369213691,0.917673817860239,0.9363172655181518,1.0,0.8944420750129721,-0.4280768473562842,0.5154367832490224,-0.5414446995536187,,-0.7982573095101164,-0.7964106265009786,,0.8490348859483587,0.870489822133372,,0.8918416183214861,0.6718609215373683,-0.8932799738757891,-0.8325830919937128,0.8552389261520088,0.9348859345329265,0.947425822984877,0.936113558950228,0.9671861475287814,-0.15978673416574396,0.8578239964171157,0.4949758030051877,,,,,,,,,,,,,0.16162065373989978,0.0798605711482903,0.47008387728562395,-0.03588779555382968,,,0.10844717012505142,-0.1209658678670397,0.04498372672178019
wing_sweep,-0.36961760449033865,0.541638789308305,0.9889463609804141,0.9873501311359567,0.9909481531365161,0.9748213962628051,0.01609786993325146,0.9947206327590699,0.7916055803201373,0.9770978531571046,0.9620920476374801,0.9500259675061326,0.9834974940545129,0.9882463083764899,0.9895596361929011,0.9948310087963226,0.9893224363841415,0.8944420750129721,1.0,-0.7304900582641511,0.46760107367373605,-0.45409204933100283,,-0.8383745678217753,-0.8360061727978821,,0.9921963510323614,0.9637412960380751,,0.9131751545254851,0.7991821916158861,-0.8435210012563367,-0.9399282190705847,0.6392642418039169,0.9889463609804142,0.9873501311359567,0.9909481531365161,0.9748213962628051,0.016097869933251283,0.9947206327590699,0.7916055803201374,,,,,,,,,,,,,0.27139792394898943,0.1249514543365898,0.6139828970115994,-0.03710239283059701,,,0.06639089987414327,-0.12290265448374785,0.11455453117947201
wing_t/c,0.3956142630186855,-0.3791537264914141,-0.693066494646859,-0.6597188223160614,-0.6794560066841066,-0.5932446403851946,-0.2967605119476175,-0.7940719005789747,-0.9864098950079715,-0.6311216153929637,-0.7871388452756828,-0.7836336101452329,-0.6813618183150417,-0.6636028367525836,-0.6427362270095095,-0.6795356439031127,-0.6315562636176255,-0.4280768473562842,-0.7304900582641511,1.0,-0.6064386586730955,0.11339876356754482,,0.5331323132933375,0.5358948532418439,,-0.7848778035511474,-0.6856618875645331,,-0.5981911208294018,-0.6982002796123167,0.44754706101530395,0.5798554360108941,0.03679475803038276,-0.6930664946468585,-0.6597188223160612,-0.6794560066841064,-0.5932446403851945,-0.29676051194761727,-0.7940719005789751,-0.9864098950079709,,,,,,,,,,,,,-0.2520129916554851,-0.08934298741188187,-0.5202999974512118,0.057530227324535804,,,0.08117016610320854,0.011623923325589433,-0.14832179339856136
flaps_area,-0.1893363833229567,0.09777465994625398,0.5508904263702654,0.5223921043361357,0.5241885018276972,0.49066910616393716,-0.10421089437975184,0.502057970241974,0.588415727784158,0.5268263263270443,0.6319829852888249,0.6720030450283758,0.5185612707810933,0.46985831104268505,0.47128719198276103,0.4659574569390654,0.44274625935262746,0.5154367832490224,0.46760107367373605,-0.6064386586730955,1.0,-0.05311786408109528,,-0.2976672408286524,-0.3033879840323054,,0.4671965912302177,0.46217494743914533,,0.47269736642692556,0.42910548467821824,-0.43249817072969754,-0.24057177982600483,0.08596482575482077,0.5508904263702653,0.5223921043361356,0.524188501827697,0.49066910616393705,-0.10421089437975196,0.5020579702419743,0.5884157277841576,,,,,,,,,,,,,-0.0034771192710500915,-0.03779174084051779,0.24476006802590886,-0.06024858903103151,,,-0.05425284570299553,0.04614208602446346,0.0031003700736954576
flaps_bf/b,0.23038890794996575,-0.2952011711692337,-0.47004562555885104,-0.49050355561626885,-0.467813583559168,-0.5139668220936066,0.2804751446512222,-0.4071725296295936,-0.09124381476356505,-0.4975164798655265,-0.4374091886156526,-0.41214559855031324,-0.5038542841242682,-0.37989508835481617,-0.4482689249038471,-0.48442222345398706,-0.4839144637836907,-0.5414446995536187,-0.45409204933100283,0.11339876356754482,-0.05311786408109528,1.0,,0.8597500298417361,0.8552055373612206,,-0.48608659252117686,-0.3241713597938801,,-0.6154048665559738,-0.6903827087541526,0.5773154050964756,0.49940646631812885,-0.6255588673180043,-0.4700456255588508,-0.4905035556162687,-0.4678135835591679,-0.5139668220936064,0.28047514465122253,-0.40717252962959355,-0.09124381476356497,,,,,,,,,,,,,-0.1756137615293227,-0.08881131717214376,-0.06775533193433553,0.04381912188480142,,,-0.01501969164375199,-0.0019366713184865525,0.027063805999058086
flaps_lambda_f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flaps_cf/c,0.3668472116803247,-0.48818048770226996,-0.8339050328194515,-0.8423787681136159,-0.8325224821038811,-0.8431814935754456,0.11524251084011915,-0.8145045229767441,-0.5454481626232119,-0.8380227072254602,-0.811774113926692,-0.7876087644593553,-0.8522347924651452,-0.7752066022937496,-0.8161283598193138,-0.8470917311218268,-0.838085795550229,-0.7982573095101164,-0.8383745678217753,0.5331323132933375,-0.2976672408286524,0.8597500298417361,,1.0,0.9958103549983852,,-0.8633574440898167,-0.7333022538547208,,-0.8788505259990513,-0.8905897829943726,0.8009154412928832,0.8266812689628569,-0.6815591026221816,-0.8339050328194514,-0.8423787681136159,-0.8325224821038812,-0.8431814935754458,0.11524251084011942,-0.8145045229767441,-0.5454481626232119,,,,,,,,,,,,,-0.27451057460992623,-0.12934430896162724,-0.39539183787809207,0.05204953057426836,,,-0.029709405201181604,0.059725191476656184,-0.05968313891954489
flaps_Sf/S,0.3749821021808079,-0.4849245146005363,-0.8352489041935697,-0.8438165264502041,-0.8326879228722717,-0.8419883371525746,0.11543848972740318,-0.812471614959628,-0.5453206174057307,-0.8408628515163691,-0.8175271901857333,-0.7954318280696868,-0.8597315017396246,-0.7732890141222818,-0.8140508564884588,-0.8452321127374205,-0.8356498983729866,-0.7964106265009786,-0.8360061727978821,0.5358948532418439,-0.3033879840323054,0.8552055373612206,,0.9958103549983852,1.0,,-0.8607505478712341,-0.7251696347232884,,-0.8956928321906891,-0.9102356339709161,0.8221394056582009,0.8017619963369805,-0.6866550759187402,-0.8352489041935698,-0.8438165264502039,-0.8326879228722718,-0.8419883371525745,0.11543848972740345,-0.8124716149596283,-0.5453206174057308,,,,,,,,,,,,,-0.2699961747999513,-0.12514946963137194,-0.3830044873084002,0.05416102980147663,,,-0.023646273926255672,0.051444411499798615,-0.05446450781537228
cruise_height,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cruise_mach,-0.39418978561599377,0.5468505317903795,0.9739712822861939,0.9686897628272573,0.974262208490599,0.9492629162749063,0.03059807120170398,0.9940474886739569,0.8339255579541945,0.9552208239036053,0.9656403096080345,0.9511585269969635,0.9713746677486857,0.9630786577678758,0.9660605702810958,0.9822447898717462,0.968662208342832,0.8490348859483587,0.9921963510323614,-0.7848778035511474,0.4671965912302177,-0.48608659252117686,,-0.8633574440898167,-0.8607505478712341,,1.0,0.9446537072888048,,0.9050246084911294,0.8409614761580732,-0.8145995355237823,-0.9307377318312722,0.5721464163040667,0.9739712822861946,0.9686897628272579,0.9742622084905994,0.9492629162749066,0.030598071201704033,0.9940474886739574,0.8339255579541945,,,,,,,,,,,,,0.29147858597543364,0.13237894822150884,0.6108317503411314,-0.04319570888382343,,,0.044654889840018176,-0.10734082291746463,0.12100655015685427
cruise_range,-0.308882430056778,0.5091612754819885,0.9525578354864871,0.9490824197951921,0.9612900809516648,0.9513143779273687,-0.007189675092839652,0.9584443740255685,0.7706788766121002,0.9465956801603054,0.9278118733302275,0.9186944564859318,0.9312191593652689,0.9718660294339493,0.9639757442637007,0.9610350938556027,0.9592193517752202,0.870489822133372,0.9637412960380751,-0.6856618875645331,0.46217494743914533,-0.3241713597938801,,-0.7333022538547208,-0.7251696347232884,,0.9446537072888048,1.0,,0.798372209447487,0.6411043246939951,-0.7241458108712041,-0.9207809284895242,0.6043494133933893,0.9525578354864873,0.9490824197951921,0.9612900809516648,0.9513143779273685,-0.007189675092839767,0.9584443740255681,0.7706788766121001,,,,,,,,,,,,,0.2619165663137216,0.13328252436024568,0.6671108613388749,-0.049698613683968725,,,0.09617940633520858,-0.1607942208357255,0.13521973487492517
engine_number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drag_cd0,-0.39391419864019694,0.5058813878560834,0.9317277777753069,0.9386306932433283,0.9247206767305717,0.920620465692822,-0.09905947093877293,0.893377457314555,0.6268143747283865,0.9248617371371074,0.8869381279267156,0.8837776020622148,0.9482752912276043,0.8957688752534712,0.9170269558786065,0.9237116401075058,0.9221116877131708,0.8918416183214861,0.9131751545254851,-0.5981911208294018,0.47269736642692556,-0.6154048665559738,,-0.8788505259990513,-0.8956928321906891,,0.9050246084911294,0.798372209447487,,1.0,0.914311929238649,-0.9775212087573607,-0.8094654471072059,0.7316125847212521,0.9317277777753071,0.9386306932433284,0.9247206767305717,0.920620465692822,-0.09905947093877308,0.8933774573145552,0.6268143747283863,,,,,,,,,,,,,0.22049729414650535,0.0861297661109448,0.389876716973931,-0.017739774447744116,,,0.04346984108076059,-0.049503281314774265,0.019840126464615335
drag_k,-0.4474126762874021,0.47931055139045375,0.7989873843657307,0.7951647863047067,0.7854569368027585,0.7544203125831932,-0.07804763498409001,0.8004880036695462,0.6816401823027551,0.7704779440881823,0.8125822205947622,0.8042879917902465,0.8284794199579872,0.7283829708933431,0.7561497950374534,0.7976301541018295,0.7710535371900006,0.6718609215373683,0.7991821916158861,-0.6982002796123167,0.42910548467821824,-0.6903827087541526,,-0.8905897829943726,-0.9102356339709161,,0.8409614761580732,0.6411043246939951,,0.914311929238649,1.0,-0.8385011298443863,-0.690766602462455,0.476736345047649,0.7989873843657305,0.7951647863047063,0.7854569368027583,0.7544203125831929,-0.07804763498409009,0.800488003669546,0.6816401823027551,,,,,,,,,,,,,0.257338265983879,0.09237342239586911,0.30354132718747096,-0.0287524767319849,,,-0.03225203599329282,0.01877511171050921,0.01726125738301717
drag_e,0.34439749376582424,-0.46304499213833794,-0.8777818271065214,-0.891853566526111,-0.8710764859760656,-0.8814645650974446,0.15457571900849382,-0.8103505271478016,-0.48319353641408536,-0.8806524913044836,-0.803257489000075,-0.8057644488058476,-0.896654102104681,-0.8499657771663663,-0.8727434224062031,-0.8651573806403625,-0.8757859940849682,-0.8932799738757891,-0.8435210012563367,0.44754706101530395,-0.43249817072969754,0.5773154050964756,,0.8009154412928832,0.8221394056582009,,-0.8145995355237823,-0.7241458108712041,,-0.9775212087573607,-0.8385011298443863,1.0,0.7412158142021497,-0.8044455441807322,-0.8777818271065215,-0.891853566526111,-0.8710764859760657,-0.8814645650974451,0.1545757190084944,-0.8103505271478018,-0.4831935364140848,,,,,,,,,,,,,-0.1660065001043962,-0.05994172283338269,-0.304693173185452,-0.002357998208010573,,,-0.06532427418686484,0.046573755869992864,0.019737862597628823
