,idx,fuel_kg,mtow,mlw,oew,mfc,vmo,mmo,ceiling,pax_max,pax_low,pax_high,fuselage_length,fuselage_height,fuselage_width,wing_area,wing_span,wing_mac,wing_sweep,wing_t/c,flaps_area,flaps_bf/b,flaps_lambda_f,flaps_cf/c,flaps_Sf/S,cruise_height,cruise_mach,cruise_range,engine_number,drag_cd0,drag_k,drag_e,drag_gears,fuel_fuel_coef,limits_MTOW,limits_MLW,limits_OEW,limits_MFC,limits_VMO,limits_MMO,limits_ceiling,engine_options_A318-111,engine_options_A318-112,engine_options_A318-121,engine_options_A318-122,engine_options_A380-841,engine_options_A380-842,engine_options_A380-861,clean_cd0,clean_k,clean_e,clean_gears,eng_turbofan,segment_duration_s,segment_distance_km,mean_dist_to_origin_km,mean_dist_to_dest_km,takeoff_fraction,climb_fraction,cruise_fraction,descent_fraction,approach_fraction
cruise_range,0.6103653417287616,-0.8173069919094232,0.9999999999999986,,1.0,1.0,,,,0.9999999999999998,1.0000000000000002,1.0000000000000002,,,,,,0.9999999999999981,,0.9999999999999974,,,,,,,,1.0,,-1.0,-1.0000000000000007,1.0000000000000007,,,1.0000000000000016,,0.9999999999999998,1.0,,,,,,,,,,,,,,,,-0.3785546791887515,0.17158750616709414,0.21571689226596885,0.4913821522000455,-0.4045251079995201,0.5761322333321882,-0.4029127840734914,,
engine_number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drag_cd0,-0.6103653417287612,0.8173069919094232,-0.9999999999999983,,-1.0,-1.0,,,,-0.9999999999999999,-1.0,-1.0,,,,,,-0.999999999999998,,-0.9999999999999976,,,,,,,,-1.0,,1.0,1.0000000000000007,-1.0000000000000007,,,-1.0000000000000018,,-0.9999999999999999,-0.9999999999999999,,,,,,,,,,,,,,,,0.3785546791887516,-0.17158750616709273,-0.2157168922659695,-0.4913821522000456,0.40452510799952013,-0.5761322333321885,0.40291278407349174,,
drag_k,-0.6103653417287616,0.8173069919094244,-0.9999999999999991,,-1.0000000000000009,-1.0000000000000009,,,,-1.0000000000000007,-1.0000000000000009,-1.0000000000000009,,,,,,-0.9999999999999988,,-0.9999999999999982,,,,,,,,-1.0000000000000007,,1.0000000000000007,1.0,-1.0,,,-1.0000000000000009,,-0.9999999999999992,-0.999999999999999,,,,,,,,,,,,,,,,0.3785546791887506,-0.1715875061670955,-0.21571689226596838,-0.4913821522000442,0.40452510799951935,-0.5761322333321871,0.4029127840734903,,
drag_e,0.6103653417287616,-0.8173069919094244,0.9999999999999991,,1.0000000000000009,1.0000000000000009,,,,1.0000000000000007,1.0000000000000009,1.0000000000000009,,,,,,0.9999999999999988,,0.9999999999999982,,,,,,,,1.0000000000000007,,-1.0000000000000007,-1.0,1.0,,,1.0000000000000009,,0.9999999999999992,0.999999999999999,,,,,,,,,,,,,,,,-0.3785546791887506,0.1715875061670941,0.21571689226596838,0.4913821522000442,-0.40452510799951935,0.5761322333321871,-0.4029127840734903,,
drag_gears,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fuel_fuel_coef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
limits_MTOW,0.6103653417287621,-0.8173069919094254,1.0,,1.0000000000000018,1.0000000000000018,,,,1.0000000000000016,1.0000000000000018,1.0000000000000018,,,,,,0.9999999999999996,,0.999999999999999,,,,,,,,1.0000000000000016,,-1.0000000000000018,-1.0000000000000009,1.0000000000000009,,,1.0,,0.9999999999999982,0.9999999999999983,,,,,,,,,,,,,,,,-0.3785546791887508,0.171587506167095,0.21571689226596827,0.49138215220004244,-0.4045251079995177,0.5761322333321858,-0.40291278407349074,,
limits_MLW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
limits_OEW,0.6103653417287614,-0.817306991909423,0.9999999999999982,,1.0,1.0,,,,0.9999999999999999,1.0,1.0,,,,,,0.9999999999999979,,0.9999999999999976,,,,,,,,0.9999999999999998,,-0.9999999999999999,-0.9999999999999992,0.9999999999999992,,,0.9999999999999982,,1.0,1.0000000000000002,,,,,,,,,,,,,,,,-0.37855467918875146,0.17158750616709437,0.2157168922659689,0.4913821522000457,-0.4045251079995202,0.5761322333321883,-0.4029127840734914,,
limits_MFC,0.6103653417287616,-0.8173069919094231,0.9999999999999983,,1.0000000000000002,1.0,,,,0.9999999999999998,1.0000000000000002,1.0000000000000002,,,,,,0.9999999999999979,,0.9999999999999973,,,,,,,,1.0,,-0.9999999999999999,-0.999999999999999,0.999999999999999,,,0.9999999999999983,,1.0000000000000002,1.0,,,,,,,,,,,,,,,,-0.3785546791887514,0.1715875061670941,0.21571689226596882,0.4913821522000455,-0.40452510799952,0.5761322333321882,-0.4029127840734914,,
limits_VMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
limits_MMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
limits_ceiling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
engine_options_A318-111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
engine_options_A318-112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
engine_options_A318-121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
engine_options_A318-122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
engine_options_A380-841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
engine_options_A380-842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
engine_options_A380-861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clean_cd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clean_k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clean_e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clean_gears,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eng_turbofan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
segment_duration_s,-0.13236098683077455,0.4166787731040936,-0.3785546791887508,,-0.37855467918875146,-0.3785546791887514,,,,-0.3785546791887513,-0.37855467918875146,-0.37855467918875146,,,,,,-0.3785546791887508,,-0.3785546791887396,,,,,,,,-0.3785546791887515,,0.3785546791887516,0.3785546791887506,-0.3785546791887506,,,-0.3785546791887508,,-0.37855467918875146,-0.3785546791887514,,,,,,,,,,,,,,,,1.0,-0.38213141883377055,-0.3458894224535578,-0.14499621936541113,-0.2501506801373587,-0.2175358161113703,0.971144080060008,,
segment_distance_km,-0.0818579187792163,0.32247044488547144,0.171587506167095,,0.17158750616709437,0.1715875061670941,,,,0.17158750616709434,0.17158750616709387,0.17158750616709387,,,,,,0.17158750616709562,,0.17158750616709675,,,,,,,,0.17158750616709414,,-0.17158750616709273,-0.1715875061670955,0.1715875061670941,,,0.171587506167095,,0.17158750616709437,0.1715875061670941,,,,,,,,,,,,,,,,-0.38213141883377055,1.0,0.8960884341131538,-0.22699120041725204,-0.36288166386219456,0.6077754216732734,-0.5733146131500272,,
mean_dist_to_origin_km,-0.23916322818884875,0.18692550890282048,0.21571689226596827,,0.2157168922659689,0.21571689226596882,,,,0.21571689226596882,0.21571689226596893,0.21571689226596893,,,,,,0.21571689226596671,,0.21571689226596397,,,,,,,,0.21571689226596885,,-0.2157168922659695,-0.21571689226596838,0.21571689226596838,,,0.21571689226596827,,0.2157168922659689,0.21571689226596882,,,,,,,,,,,,,,,,-0.3458894224535578,0.8960884341131538,1.0,-0.15392266476477784,-0.5706269138108141,0.7668626804140013,-0.47087665284646,,
mean_dist_to_dest_km,0.09686932867365931,-0.6600419270911172,0.49138215220004244,,0.4913821522000457,0.4913821522000455,,,,0.4913821522000454,0.4913821522000458,0.4913821522000458,,,,,,0.49138215220004133,,0.49138215220004056,,,,,,,,0.4913821522000455,,-0.4913821522000456,-0.4913821522000442,0.4913821522000442,,,0.49138215220004244,,0.4913821522000457,0.4913821522000455,,,,,,,,,,,,,,,,-0.14499621936541113,-0.22699120041725204,-0.15392266476477784,1.0,-0.2558817545532883,0.26851980620917815,-0.05088856806738943,,
takeoff_fraction,0.06077253621997513,0.1336534202282576,-0.4045251079995177,,-0.4045251079995202,-0.40452510799952,,,,-0.40452510799951996,-0.4045251079995202,-0.4045251079995202,,,,,,-0.4045251079995164,,-0.4045251079995198,,,,,,,,-0.4045251079995201,,0.40452510799952013,0.40452510799951935,-0.40452510799951935,,,-0.4045251079995177,,-0.4045251079995202,-0.40452510799952,,,,,,,,,,,,,,,,-0.2501506801373587,-0.36288166386219456,-0.5706269138108141,-0.2558817545532883,1.0,-0.8853630403565289,-0.14995735659439466,,
climb_fraction,0.03135528303953242,-0.2784587541115184,0.5761322333321858,,0.5761322333321883,0.5761322333321882,,,,0.576132233332188,0.5761322333321885,0.5761322333321885,,,,,,0.5761322333321843,,0.5761322333321827,,,,,,,,0.5761322333321882,,-0.5761322333321885,-0.5761322333321871,0.5761322333321871,,,0.5761322333321858,,0.5761322333321883,0.5761322333321882,,,,,,,,,,,,,,,,-0.2175358161113703,0.6077754216732734,0.7668626804140013,0.26851980620917815,-0.8853630403565289,1.0,-0.3268767203222655,,
cruise_fraction,-0.19022325911097246,0.3204958949882366,-0.40291278407349074,,-0.4029127840734914,-0.4029127840734914,,,,-0.4029127840734913,-0.40291278407349135,-0.40291278407349135,,,,,,-0.4029127840734903,,-0.40291278407347975,,,,,,,,-0.4029127840734914,,0.40291278407349174,0.4029127840734903,-0.4029127840734903,,,-0.40291278407349074,,-0.4029127840734914,-0.4029127840734914,,,,,,,,,,,,,,,,0.971144080060008,-0.5733146131500272,-0.47087665284646,-0.05088856806738943,-0.14995735659439466,-0.3268767203222655,1.0,,
descent_fraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
approach_fraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
