,idx,fuel_kg,mtow,mlw,oew,mfc,vmo,mmo,ceiling,pax_max,pax_low,pax_high,fuselage_length,fuselage_height,fuselage_width,wing_area,wing_span,wing_mac,wing_sweep,wing_t/c,flaps_area,flaps_bf/b,flaps_lambda_f,flaps_cf/c,flaps_Sf/S,cruise_height,cruise_mach,cruise_range,engine_number,drag_cd0,drag_k,drag_e,drag_gears,fuel_fuel_coef,limits_MTOW,limits_MLW,limits_OEW,limits_MFC,limits_VMO,limits_MMO,limits_ceiling,engine_options_A318-111,engine_options_A318-112,engine_options_A318-121,engine_options_A318-122,engine_options_A380-841,engine_options_A380-842,engine_options_A380-861,clean_cd0,clean_k,clean_e,clean_gears,eng_turbofan,segment_duration_s,segment_distance_km,mean_dist_to_origin_km,mean_dist_to_dest_km,takeoff_fraction,climb_fraction,cruise_fraction,descent_fraction,approach_fraction
pax_low,-0.06065729912086241,0.4009355301503375,0.9312049996140932,0.8908878891203253,0.9066411424970259,0.8878155180653434,0.21732838761858825,0.915558823686079,0.8814439745402771,0.9399614849858027,1.0,0.998890788003998,0.8637620478158621,0.9252824471337991,0.8507443262851512,0.8927590026198523,0.804527668228502,0.9083674704686193,0.9493909083391775,-0.7384068463154504,0.8768516580716188,-0.46085913391284455,,-0.1024250079950068,-0.5969623489381544,,0.8645318232862448,0.7353864355408163,0.8589123359205041,0.6057718694765745,0.7726474709114872,-0.18034311911474946,-0.6090364670953821,0.43719544728416143,0.9312049996140935,0.8908878891203252,0.9066411424970259,0.8878155180653434,0.21732838761858808,0.9155588236860792,0.8814439745402765,,,,,,,,,,,,,0.057924955065614125,0.1413676696657229,0.24689725630270476,0.01729290351273465,-0.05866496321909085,0.01321784792206883,0.014283844289967235,,
pax_high,-0.05824839384625288,0.39774899900250865,0.9358247425330903,0.89720013010374,0.9121327389593388,0.8940592139279758,0.20032781253024806,0.9133067060838418,0.8685082374814388,0.9459962842708155,0.998890788003998,1.0,0.873098986263975,0.9304896189337294,0.8581293347770913,0.8973069149969433,0.8124813306439223,0.9147662698241382,0.9488451609690887,-0.7185314541243267,0.8699210306290949,-0.44733788428537485,,-0.09453203596059073,-0.5881844644671332,,0.8607151089468722,0.7417101904022505,0.8524086562485907,0.6151148353187936,0.7656349687881031,-0.20036437761987472,-0.606814899201195,0.45921527344640467,0.9358247425330907,0.89720013010374,0.9121327389593388,0.8940592139279758,0.200327812530248,0.9133067060838418,0.8685082374814383,,,,,,,,,,,,,0.05504682756358072,0.13691149675265077,0.23147430650823858,0.023734290299673267,-0.05957487052140006,0.008706575668359928,0.019310027273899875,,
fuselage_length,0.007886507283816619,0.35457698134970594,0.9725073471895593,0.9850023798995402,0.975746365947173,0.9720049754831634,0.24276312838486552,0.9329937502148263,0.6262444268159985,0.9722115103838088,0.8637620478158621,0.873098986263975,1.0,0.9060391156892879,0.9621351938743722,0.9744471507854015,0.9678503767549712,0.951477340264161,0.9340661484270706,-0.5606627339777118,0.536819797498406,-0.49048319160415116,,-0.41297324067147645,-0.7175736922804037,,0.9526320983407598,0.8363630445970254,0.5074544977690326,0.8519153984078812,0.6963598908734411,-0.6022839888101714,-0.813602931465965,0.7761914191781192,0.9725073471895594,0.9850023798995402,0.9757463659471731,0.9720049754831634,0.24276312838486538,0.9329937502148267,0.6262444268159981,,,,,,,,,,,,,0.027409492007734935,0.16211642648039404,0.39164999499893177,0.11009485895317325,-0.08071421903959565,-0.06375972072149517,0.10313307322699442,,
fuselage_height,0.04259301361692915,0.3496527222283667,0.9737806343297446,0.956297431364849,0.9690982169992157,0.9528810405168149,0.28214931496076373,0.9602026492512074,0.8038556868218515,0.9650622601380393,0.9252824471337991,0.9304896189337294,0.9060391156892879,1.0,0.963200780446195,0.9612601959313948,0.9234522650039981,0.9638735241874599,0.979535052725982,-0.6392144958243245,0.7531967830031208,-0.2601206883521539,,-0.05529629557299421,-0.47011733236019976,,0.8936639418367518,0.8699121361911958,0.7333603096655139,0.6544166104792306,0.6187519205034706,-0.33676658428232265,-0.7635377689836755,0.5884092154005969,0.9737806343297444,0.956297431364849,0.9690982169992157,0.9528810405168152,0.2821493149607636,0.9602026492512076,0.8038556868218508,,,,,,,,,,,,,0.02839152246430982,0.15109258659168337,0.32974504335154076,0.08648857420199292,-0.04713859834393071,-0.04056573857779761,0.06362286741659395,,
fuselage_width,0.06380327072197503,0.3206015967513829,0.9811037829552851,0.9905604395560862,0.9910435860161705,0.9880014831161826,0.2724944013859786,0.9554908559914093,0.6585536254098235,0.9708398737588565,0.8507443262851512,0.8581293347770913,0.9621351938743722,0.963200780446195,1.0,0.9914733895884801,0.9922912693651291,0.976882007459188,0.9586370434670416,-0.5432393117481291,0.5687217677675117,-0.3426325913754046,,-0.27227576902826367,-0.579738950013737,,0.9400368577870377,0.9098089697169186,0.5427482593387899,0.7664398701239037,0.5899905004157446,-0.5244885751107586,-0.8761737961506316,0.755854451348361,0.9811037829552851,0.9905604395560862,0.9910435860161706,0.9880014831161826,0.27249440138597847,0.9554908559914091,0.6585536254098232,,,,,,,,,,,,,0.012603086729368477,0.15498572710365013,0.3925917259586552,0.14937823917259205,-0.05813034242288063,-0.07679845295037918,0.10573359309958551,,
wing_area,0.02288747897058892,0.3685769467891045,0.9946639297823704,0.9983327939076003,0.9981589414437285,0.9945681203388883,0.25041608927931314,0.96863819540849,0.6970240641457047,0.9855605165017822,0.8927590026198523,0.8973069149969433,0.9744471507854015,0.9612601959313948,0.9914733895884801,1.0,0.9843078867230031,0.9871963211619729,0.9766254744960331,-0.592220188210523,0.6199023089666988,-0.44808301472627066,,-0.3246662492549938,-0.6620564478884684,,0.9646982294130271,0.8785446786696849,0.593862723825235,0.7939878596521242,0.6791015371822242,-0.5099450960878332,-0.863285250920546,0.7357214670281762,0.9946639297823706,0.9983327939076003,0.9981589414437285,0.9945681203388885,0.2504160892793131,0.9686381954084904,0.6970240641457044,,,,,,,,,,,,,0.033603472509851434,0.165467418940155,0.3757298361427304,0.11783003813374772,-0.06686258278597618,-0.06044715685166659,0.09320644431151551,,
wing_span,0.06252820520701961,0.3087165143066338,0.9643464844788284,0.985004248521041,0.9796693454246997,0.9836796642428155,0.24277796505681576,0.9305972428583346,0.5783123293005008,0.9543405097408503,0.804527668228502,0.8124813306439223,0.9678503767549712,0.9234522650039981,0.9922912693651291,0.9843078867230031,1.0,0.9645365190848244,0.928892365167948,-0.48613662870576113,0.4809231503283419,-0.39602077867409263,,-0.3759027646389428,-0.6328382324564983,,0.9415897511015698,0.8996488690989498,0.45303185809775404,0.8054941417145045,0.5796080952910273,-0.5971964776235094,-0.9062169075062031,0.8177523554984157,0.9643464844788285,0.9850042485210412,0.9796693454246999,0.9836796642428155,0.24277796505681576,0.9305972428583346,0.5783123293005008,,,,,,,,,,,,,0.00957601600337428,0.152307664104724,0.3956249694910989,0.17440462558731462,-0.06345459995419504,-0.09050986846535916,0.12222031783731342,,
wing_mac,0.008552038268522768,0.34946338956878786,0.9862120565991451,0.983536160313222,0.988341268838127,0.9927429245720459,0.12175414105002871,0.9352039765919218,0.6808378261453546,0.9865096705907508,0.9083674704686193,0.9147662698241382,0.951477340264161,0.9638735241874599,0.976882007459188,0.9871963211619729,0.9645365190848244,1.0,0.96273083140576,-0.5218632599919554,0.6669955772772466,-0.4449401796805913,,-0.2613350763737257,-0.6259904793391048,,0.9201530753435676,0.8683020956492253,0.6456096412585683,0.736912867102473,0.6568111976607874,-0.44277187527146833,-0.8374256383722647,0.7415978339282282,0.9862120565991453,0.983536160313222,0.988341268838127,0.9927429245720459,0.12175414105002871,0.9352039765919214,0.6808378261453538,,,,,,,,,,,,,0.030211925889199878,0.12742045383673858,0.23609809758965244,0.16952825172635966,-0.05940340645639203,-0.06831887710650954,0.09769734042065695,,
wing_sweep,0.007149319391334657,0.4029820596970077,0.9880694990402104,0.971550519764559,0.9795586340534319,0.9614339483651198,0.3410191445595419,0.9911173456432215,0.834717907737813,0.9760594975388063,0.9493909083391775,0.9488451609690887,0.9340661484270706,0.979535052725982,0.9586370434670416,0.9766254744960331,0.928892365167948,0.96273083140576,1.0,-0.728893239079376,0.7495788464876671,-0.4122296921932732,,-0.20435154281946005,-0.6150377645754683,,0.9566626060600452,0.8469386183371558,0.7255235012793618,0.7231025880119807,0.7255380808789386,-0.36809435322307194,-0.7844327670443352,0.575706109492237,0.9880694990402106,0.971550519764559,0.9795586340534319,0.9614339483651198,0.34101914455954163,0.9911173456432218,0.8347179077378126,,,,,,,,,,,,,0.04858159751155777,0.18438511855216175,0.4142615822482437,0.034661760903906665,-0.06166974956043169,-0.020025253871021692,0.04957101357479995,,
wing_t/c,0.03995259586660543,-0.41029174069275737,-0.6350525779933319,-0.586487608638055,-0.5989694107005359,-0.5359288685131495,-0.7194843464129349,-0.7648652937959547,-0.9220625879490567,-0.6050603466556914,-0.7384068463154504,-0.7185314541243267,-0.5606627339777118,-0.6392144958243245,-0.5432393117481291,-0.592220188210523,-0.48613662870576113,-0.5218632599919554,-0.728893239079376,1.0,-0.7062834192866834,0.3042730262794737,,0.06869451200754763,0.4602575161275939,,-0.7143549488088116,-0.4616521400656998,-0.6842035466926506,-0.4364933135511921,-0.7000990647932767,0.02166857740033472,0.34903857534104693,0.05311860409324809,-0.6350525779933325,-0.5864876086380557,-0.5989694107005364,-0.5359288685131498,-0.719484346412935,-0.764865293795955,-0.9220625879490572,,,,,,,,,,,,,-0.08401674715193717,-0.2535243758888001,-0.6768328860591332,0.31942457443819544,0.05234296073511094,-0.12168367900646897,0.09920433541330714,,
flaps_area,-0.11125959639081973,0.4025274915514915,0.6840130708342358,0.605829157680538,0.6375120067654989,0.6027626996931184,0.11120286224522118,0.6873061982456223,0.9074336501590005,0.6852816861258259,0.8768516580716188,0.8699210306290949,0.536819797498406,0.7531967830031208,0.5687217677675117,0.6199023089666988,0.4809231503283419,0.6669955772772466,0.7495788464876671,-0.7062834192866834,1.0,-0.2697829775570006,,0.26862953659918604,-0.29575251007081477,,0.5688646012795048,0.4388173974293451,0.9989795914878987,0.28766651100045354,0.6816107732650544,0.1722138405294404,-0.2804051886929302,0.04590779611568897,0.6840130708342358,0.605829157680538,0.637512006765499,0.6027626996931184,0.11120286224522104,0.6873061982456226,0.9074336501589999,,,,,,,,,,,,,0.10107577477753282,0.10931810151536256,0.017133546448878847,-0.11071386522239042,-0.029655062304224118,0.07190294707701454,-0.05922270907661571,,
flaps_bf/b,0.2376478216079996,-0.39293317023662966,-0.4394253028781718,-0.4448126103418365,-0.42246954093295297,-0.4466351632137895,0.1829676233065992,-0.3896571386954722,-0.2289793873527112,-0.44293160887211735,-0.46085913391284455,-0.44733788428537485,-0.49048319160415116,-0.2601206883521539,-0.3426325913754046,-0.44808301472627066,-0.39602077867409263,-0.4449401796805913,-0.4122296921932732,0.3042730262794737,-0.2697829775570006,1.0,,0.7920080845752407,0.9368085006326223,,-0.5457463497789105,-0.14829625256675824,-0.25327069573755967,-0.6147761809058714,-0.762930396381456,0.3640045711607493,0.41035758089192026,-0.41826440047595925,-0.4394253028781718,-0.4448126103418368,-0.42246954093295286,-0.44663516321378977,0.18296762330659921,-0.3896571386954725,-0.22897938735271137,,,,,,,,,,,,,-0.1307566560152857,-0.11036470330696688,-0.01517520643662872,0.019327110095556228,0.09393365569994802,-0.013878153344487004,-0.030293731042192094,,
flaps_lambda_f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flaps_cf/c,0.08750245371213744,-0.18066261549436458,-0.26906221483735154,-0.3320977353939759,-0.2900629655792728,-0.3249509341425131,-0.014007970987111042,-0.24604775375376747,0.14260683610713926,-0.2615720535506573,-0.1024250079950068,-0.09453203596059073,-0.41297324067147645,-0.05529629557299421,-0.27227576902826367,-0.3246662492549938,-0.3759027646389428,-0.2613350763737257,-0.20435154281946005,0.06869451200754763,0.26862953659918604,0.7920080845752407,,1.0,0.8345866508452535,,-0.4602860628856805,-0.17442065043320082,0.2960330169843803,-0.6253901443921698,-0.4136120955724128,0.6278845534553745,0.49082984769555926,-0.5575029804435874,-0.26906221483735143,-0.33209773539397597,-0.29006296557927275,-0.3249509341425131,-0.014007970987111054,-0.24604775375376753,0.14260683610713887,,,,,,,,,,,,,-0.043496613957290146,-0.1073456864702644,-0.2912362384263528,-0.0675484544527276,0.0836838852970815,0.050479026134549,-0.09100827498306259,,
flaps_Sf/S,0.15896952570409653,-0.41267863706915076,-0.6470652408401889,-0.6657211716685423,-0.6400699998611866,-0.6538478083017373,-0.06213291928463929,-0.6195916233138145,-0.3623429635021849,-0.642890516031034,-0.5969623489381544,-0.5881844644671332,-0.7175736922804037,-0.47011733236019976,-0.579738950013737,-0.6620564478884684,-0.6328382324564983,-0.6259904793391048,-0.6150377645754683,0.4602575161275939,-0.29575251007081477,0.9368085006326223,,0.8345866508452535,1.0,,-0.7650266492390833,-0.39898531000249987,-0.26887148875518396,-0.8052745794573376,-0.8155646617471142,0.5542846646666887,0.5933315666273711,-0.5866122363747512,-0.647065240840189,-0.6657211716685423,-0.6400699998611865,-0.6538478083017375,-0.062132919284639265,-0.6195916233138145,-0.3623429635021848,,,,,,,,,,,,,-0.1005649704572668,-0.16631592353306096,-0.2822964465939074,0.013041719132222483,0.10388259052215461,0.0032265153201599533,-0.05242481088592244,,
cruise_height,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cruise_mach,0.006634066702289124,0.39770071677960817,0.957800518216104,0.9630079376531474,0.9581719354798317,0.946333096438236,0.4086797035795498,0.9737035931754555,0.7240506505905014,0.9408937762742944,0.8645318232862448,0.8607151089468722,0.9526320983407598,0.8936639418367518,0.9400368577870377,0.9646982294130271,0.9415897511015698,0.9201530753435676,0.9566626060600452,-0.7143549488088116,0.5688646012795048,-0.5457463497789105,,-0.4602860628856805,-0.7650266492390833,,1.0,0.829637997874328,0.537271579601831,0.82040703366613,0.7409817071206586,-0.5109004604780477,-0.8483199503317618,0.6480874268959258,0.957800518216104,0.9630079376531476,0.958171935479832,0.9463330964382363,0.4086797035795498,0.9737035931754553,0.7240506505905019,,,,,,,,,,,,,0.045746084318255054,0.21111991272277414,0.5473597530059708,0.0292759868286135,-0.07670911378620272,-0.027164317618165488,0.06395763771928197,,
cruise_range,0.15173589822339031,0.11948039795261142,0.8638962375964786,0.8761278366350821,0.890249160779669,0.8990903359118033,0.365736910879678,0.8612971407071727,0.5756440057327855,0.8742703637820843,0.7353864355408163,0.7417101904022505,0.8363630445970254,0.8699121361911958,0.9098089697169186,0.8785446786696849,0.8996488690989498,0.8683020956492253,0.8469386183371558,-0.4616521400656998,0.4388173974293451,-0.14829625256675824,,-0.17442065043320082,-0.39898531000249987,,0.829637997874328,1.0,0.4159434138453796,0.5045731768530526,0.2983542138683964,-0.297708386006371,-0.8367051392562393,0.6581633642291144,0.8638962375964786,0.8761278366350822,0.890249160779669,0.8990903359118033,0.36573691087967797,0.8612971407071727,0.575644005732785,,,,,,,,,,,,,-0.08587057850263344,0.08811948565542445,0.45524712150426144,0.23729135529133508,-0.01979426311185045,-0.07104115267935406,0.0817349608065729,,
engine_number,-0.11521586528950588,0.39743304794656903,0.659052034119591,0.5791196859924173,0.6119033642330551,0.5778636464530295,0.08505314651051962,0.6596954145788289,0.893437849451258,0.6610265183069051,0.8589123359205041,0.8524086562485907,0.5074544977690326,0.7333603096655139,0.5427482593387899,0.593862723825235,0.45303185809775404,0.6456096412585683,0.7255235012793618,-0.6842035466926506,0.9989795914878987,-0.25327069573755967,,0.2960330169843803,-0.26887148875518396,,0.537271579601831,0.4159434138453796,1.0,0.25938584324950115,0.6645357382067478,0.19681269225945666,-0.2514780715989102,0.02550203326827342,0.6590520341195912,0.579119685992417,0.6119033642330551,0.5778636464530295,0.08505314651051951,0.6596954145788286,0.8934378494512576,,,,,,,,,,,,,0.10157398774020068,0.10130989473721247,-0.01650259915243113,-0.11450859847069479,-0.02695970610344203,0.07490220749872352,-0.06355309593092523,,
drag_cd0,-0.06677919580688145,0.4654444860225385,0.7718789947946165,0.8070511633916597,0.7717558666386405,0.7629094523471689,0.15942466876049496,0.7343716848269163,0.38729389501494743,0.7385637546355572,0.6057718694765745,0.6151148353187936,0.8519153984078812,0.6544166104792306,0.7664398701239037,0.7939878596521242,0.8054941417145045,0.736912867102473,0.7231025880119807,-0.4364933135511921,0.28766651100045354,-0.6147761809058714,,-0.6253901443921698,-0.8052745794573376,,0.82040703366613,0.5045731768530526,0.25938584324950115,1.0,0.7811180553726069,-0.8692419030900772,-0.6653337730271176,0.7621946087424382,0.7718789947946165,0.8070511633916597,0.7717558666386405,0.7629094523471689,0.15942466876049513,0.7343716848269164,0.38729389501494715,,,,,,,,,,,,,0.11163717856281476,0.22354443751057246,0.36211106249495406,-0.05556608908433603,-0.11224431949946644,-0.05263489468347793,0.10671399716082285,,
drag_k,-0.21282305497350754,0.5932262920686969,0.7071239203272484,0.6796392284938907,0.6662833189571993,0.6381137621676867,0.11701381501498853,0.7008015412560288,0.6861337272704707,0.6830913118930145,0.7726474709114872,0.7656349687881031,0.6963598908734411,0.6187519205034706,0.5899905004157446,0.6791015371822242,0.5796080952910273,0.6568111976607874,0.7255380808789386,-0.7000990647932767,0.6816107732650544,-0.762930396381456,,-0.4136120955724128,-0.8155646617471142,,0.7409817071206586,0.2983542138683964,0.6645357382067478,0.7811180553726069,1.0,-0.4116447379993437,-0.39881924727974627,0.3404290951424973,0.7071239203272484,0.6796392284938905,0.6662833189571992,0.6381137621676864,0.11701381501498866,0.7008015412560287,0.6861337272704706,,,,,,,,,,,,,0.18325672364095646,0.22577345893194847,0.20594565699112008,-0.23534339130332524,-0.10675105953367656,0.06132249107858773,-0.011976607622307877,,
