,idx,fuel_kg,mtow,mlw,oew,mfc,vmo,mmo,ceiling,pax_max,pax_low,pax_high,fuselage_length,fuselage_height,fuselage_width,wing_area,wing_span,wing_mac,wing_sweep,wing_t/c,flaps_area,flaps_bf/b,flaps_cf/c,flaps_Sf/S,cruise_mach,cruise_range,drag_cd0,drag_k,drag_e,drag_gears,fuel_fuel_coef,limits_MTOW,limits_MLW,limits_OEW,limits_MFC,limits_VMO,limits_MMO,limits_ceiling,clean_e,origin_longitude,origin_latitude,origin_elevation,origin_RWY_1_HEADING_a,origin_RWY_1_HEADING_b,origin_RWY_1_LENGTH,origin_RWY_2_HEADING_a,origin_RWY_2_HEADING_b,origin_RWY_2_LENGTH,origin_RWY_3_HEADING_a,origin_RWY_3_HEADING_b,origin_RWY_3_LENGTH,origin_RWY_4_HEADING_a,origin_RWY_4_HEADING_b,origin_RWY_4_LENGTH,origin_RWY_5_HEADING_a,origin_RWY_5_HEADING_b,origin_RWY_5_LENGTH,origin_RWY_6_HEADING_a,origin_RWY_6_HEADING_b,origin_RWY_6_LENGTH,origin_RWY_7_HEADING_a,origin_RWY_7_HEADING_b,origin_RWY_7_LENGTH,origin_RWY_8_HEADING_a,origin_RWY_8_HEADING_b,origin_RWY_8_LENGTH,destination_longitude,destination_latitude,destination_elevation,destination_RWY_1_HEADING_a,destination_RWY_1_HEADING_b,destination_RWY_1_LENGTH,destination_RWY_2_HEADING_a,destination_RWY_2_HEADING_b,destination_RWY_2_LENGTH,destination_RWY_3_HEADING_a,destination_RWY_3_HEADING_b,destination_RWY_3_LENGTH,destination_RWY_4_HEADING_a,destination_RWY_4_HEADING_b,destination_RWY_4_LENGTH,destination_RWY_5_HEADING_a,destination_RWY_5_HEADING_b,destination_RWY_5_LENGTH,destination_RWY_6_HEADING_a,destination_RWY_6_HEADING_b,destination_RWY_6_LENGTH,destination_RWY_7_HEADING_a,destination_RWY_7_HEADING_b,destination_RWY_7_LENGTH,destination_RWY_8_HEADING_a,destination_RWY_8_HEADING_b,destination_RWY_8_LENGTH,LF1,LF2,parked_fraction,takeoff_fraction,climb_fraction,cruise_fraction,descent_fraction,approach_fraction,landing_fraction,taxiing_fraction,takeoff_delta,landing_delta,mean_time_in_air,segment_duration_s,segment_distance_km,mean_vertical_rate,starting_altitude,ending_altitude,altitude_difference,std_vertical_rate,mean_track,std_track,num_trajectory_points,points_per_second
flaps_Sf/S,0.1724089858294689,-0.4503651900898262,-0.8368403998716458,-0.84506595369858,-0.8396345148172139,-0.8429141350910624,-0.23740121344196138,-0.8407930097829357,-0.7532522570787488,-0.8324136099497381,-0.7911368235124769,-0.7748889500797805,-0.8533303277681377,-0.7876997217435676,-0.8274396998889795,-0.852759427094101,-0.8467153272795723,-0.752740121114311,-0.8460387499487168,0.7744005866862614,-0.42666092239725434,0.7586957897574991,0.9484499809623144,1.0,-0.8794462309548303,-0.7870754552787497,-0.773777013103313,-0.8770603449510737,0.557039929186644,0.8352562696271201,-0.5563145107627527,-0.8368403998716457,-0.8450659536985797,-0.8396345148172139,-0.8429141350910624,-0.23740121344196136,-0.8407930097829358,-0.7532522570787487,-0.1602205239286427,-0.692394216142001,-0.004326855818872543,0.20135718334797456,-0.17468956372652752,-0.03793656772852574,-0.25101288957764606,-0.31415306396359854,-0.3142696860181968,-0.3184917221896653,-0.15322791057684992,-0.17714536048423493,-0.2641862290996184,-0.22199671235781399,-0.06935404030866921,-0.2920690882212808,-0.1967019771099615,-0.05268062739674255,-0.30318998299189265,-0.16535991241900758,-0.07532804337682263,-0.2767977744499137,-0.17468956372652752,-0.03793656772852574,-0.2880597353342463,-0.17468956372652752,-0.03793656772852574,-0.2895507293862195,-0.7021777422901098,0.2167770476778831,0.1246943873520897,-0.17323819773885393,0.03543846528782878,-0.14228423210339955,-0.22876323374235655,-0.23083704771546135,-0.14242343244651443,-0.12200273311474984,-0.13169438051816268,-0.11025087388917733,-0.2527708637788314,-0.020709170586132152,-0.3685720457345472,-0.20171575859478422,0.019045433122393447,-0.20839148983216788,-0.15377897493098178,-0.01350363345673928,-0.18120495988178253,-0.17323819773885393,0.03543846528782878,-0.1954362814013439,-0.17323819773885393,0.03543846528782878,-0.19560977030126858,0.11475736363207431,-0.29473665230736673,,,0.09669102757097049,-0.2063400910045008,0.1403753312462131,0.08151417662288228,,-0.008334738695032932,-0.4970376864651906,-0.48773529104380714,-0.5025852918246264,-0.23377101348477083,-0.07811535234695208,-0.006396993446403361,-0.27800821801560993,-0.2706366805566603,0.0020532799352434494,0.2278168362949838,0.1146688872058944,0.13378131040922484,0.262175234792417,0.532792961703297
cruise_mach,-0.11574015933464608,0.529144195326781,0.9673865510943596,0.9688617745195692,0.973146446009876,0.9603189643633052,0.33952483822354457,0.9924350530654125,0.9439420774042577,0.951322926230735,0.9098986726960777,0.8976555670436918,0.9654684022329363,0.962385884979824,0.9775360188609793,0.9830624955901498,0.9799091470403859,0.8371425554996786,0.9865705523705289,-0.9400155809367978,0.5561090723757033,-0.39350002727659744,-0.8241929596846371,-0.8794462309548303,1.0,0.9676044770255566,0.7672030714748277,0.8349855071897442,-0.519532773475529,-0.9621857775036716,0.4950924187881523,0.9673865510943598,0.9688617745195692,0.9731464460098762,0.9603189643633053,0.3395248382235446,0.9924350530654128,0.9439420774042575,0.14514759578112335,0.6536999578459457,-0.11624850494345378,-0.15514436847034663,0.27722002145682395,0.06502043321045259,0.35776618172597996,0.3794024915604963,0.3566636604094802,0.3820327248898334,0.2391731299861222,0.23163695183267402,0.3259027842610425,0.3041243656922656,0.09076268236727289,0.3094178535011671,0.2931622186317533,0.08213706207430181,0.3785577133502642,0.26634149549988234,0.10606199638197361,0.3416661654143114,0.27722002145682395,0.06502043321045259,0.37986063889013144,0.27722002145682395,0.06502043321045259,0.38493460848780664,0.6765309382112416,-0.36651240008464375,-0.07773427633573264,0.27375708451694186,0.0054305867002359745,0.26224046993279987,0.2796474782830548,0.25306603493084695,0.17491767648446385,0.23308004428752122,0.19691246333131399,0.1572232135673015,0.33425919346956273,0.054812651492742615,0.39952458323878864,0.295705380237454,0.02273838327999948,0.29869309486156737,0.26951448825263963,0.04120469595089603,0.27302372877805325,0.27375708451694186,0.0054305867002359745,0.2961991867278382,0.27375708451694186,0.0054305867002359745,0.2989196740782375,-0.14466486998235212,0.3079024901111759,,,-0.09379130216915682,0.21835641990537108,-0.14626236706405316,-0.07694347796248638,,-0.016203116017712405,0.6016915004708793,0.6049631546676998,0.6073932078490286,0.2883399795273723,0.09636513161991236,0.009689368661917526,0.2905477891611936,0.28728601945124627,0.007776375431247448,-0.2531260947539459,-0.1918818385677744,-0.12878205962249198,-0.2801679178326085,-0.5913284840389258
cruise_range,-0.0840074420345329,0.5108796221188283,0.9543298506365221,0.9584269817441748,0.9661519165336927,0.9559406814301364,0.3117123819554456,0.967250095651618,0.9012019542191776,0.9477081478549567,0.8866028964360946,0.8826998183129952,0.9515245104859764,0.9616992530109396,0.9741800212972794,0.9699259512153475,0.9770384566573689,0.8350033354238552,0.9646762346197693,-0.8869109387753923,0.5098757966863929,-0.2608497033464646,-0.7493078322820088,-0.7870754552787497,0.9676044770255566,1.0,0.7075950163980603,0.7074282161470075,-0.49141144316189117,-0.9557555683383704,0.5324987043805857,0.9543298506365221,0.9584269817441748,0.9661519165336927,0.9559406814301366,0.3117123819554455,0.9672500956516185,0.9012019542191777,0.12854997711232635,0.5885370914983411,-0.16613245322026085,-0.13459264564310539,0.2836846431950836,0.06358578903196627,0.37897877868336005,0.37317580301694686,0.33194385850821384,0.39308235793844915,0.2531925850149925,0.22044474599962616,0.3264626191599281,0.29540908056192333,0.08045959790205721,0.2923276523751579,0.2983415563279499,0.07964122540224447,0.3974774358645101,0.27945086840079364,0.09838156354362859,0.3626760892317713,0.2836846431950836,0.06358578903196627,0.4011845273857967,0.2836846431950836,0.06358578903196627,0.4062285188811563,0.6147284185592085,-0.4028940297625271,-0.060387685886562424,0.2647360050523031,0.0258802592573897,0.29347491066569326,0.2697413352995054,0.23355417730407985,0.20371543034933134,0.24880886022331064,0.19612042275363883,0.16320593151165558,0.3094488215384192,0.06504163856670964,0.3829965701810322,0.28690660770450993,0.04426359648504714,0.32960096111822923,0.28131181011514866,0.04289021783819107,0.31307504856545465,0.2647360050523031,0.0258802592573897,0.324667658352321,0.2647360050523031,0.0258802592573897,0.327865434841556,-0.16237238447138833,0.28236960021724455,,,-0.09044030412440185,0.21395230346034685,-0.1370333359076463,-0.07042441763093285,,-0.02367654068325517,0.6016146325334156,0.5994616477653497,0.6066777458857805,0.28118222922121267,0.09605546275399886,0.007730408911805424,0.2800083956309775,0.2774925970422094,0.008894363572987975,-0.24877408313769064,-0.22459366390972021,-0.11879550269394992,-0.2810547445018014,-0.5881695223036408
drag_cd0,-0.05318183315399903,0.5057297358169393,0.8412417213394634,0.8466114422543283,0.8327706189904989,0.8213837800474868,-0.16840187991415612,0.7321607604994801,0.6627425448389217,0.8283542969524246,0.8272644412956768,0.8339195615370655,0.8670655058790419,0.7659032631160256,0.8027956936949875,0.8219028044805661,0.8159347026236006,0.7645156109642117,0.75678725364401,-0.6192748935330442,0.3666916015918339,-0.35667252500096036,-0.7169341203176437,-0.773777013103313,0.7672030714748277,0.7075950163980603,1.0,0.854809481974672,-0.922635117063745,-0.7011262475550224,0.3242137610973129,0.8412417213394634,0.846611442254328,0.8327706189904991,0.8213837800474867,-0.16840187991415603,0.7321607604994802,0.6627425448389218,-0.10656868737188328,0.6558283111532336,-0.029662541984099504,-0.30724709271371164,0.2060231816522803,0.1296245856590933,0.2633733501402976,0.2988076179999574,0.27752917518235376,0.2299696965561587,0.17221626072818416,0.16751468763950075,0.2538823866277513,0.22064933324475855,0.1410803974506152,0.23283658244944333,0.21213707483404787,0.14427828708184892,0.2644875451361735,0.16363679304298737,0.20185807014880017,0.21977057111298604,0.2060231816522803,0.1296245856590933,0.27681772916364566,0.2060231816522803,0.1296245856590933,0.2823601088992799,0.6822220782625262,-0.25620494884547734,-0.2843771660874247,0.16309950791225888,0.04845397503157099,0.16596827872748482,0.16930035433355453,0.1613823569840837,0.0454411838657973,0.10727248715558835,0.10177091137578821,0.05949489237623659,0.22171368457657428,0.09081597011384106,0.3165049508836755,0.17944627643912664,0.06334573145346352,0.1844366850232044,0.12295757993813024,0.12054522935688067,0.14637016538753045,0.16309950791225888,0.04845397503157099,0.19536350023712207,0.16309950791225888,0.04845397503157099,0.19806611492753837,-0.12305761229516267,0.1339008485120915,,,-0.08146030798763763,0.1837911104525084,-0.14379685454720675,-0.06003206170948997,,0.005837591428162836,0.48260812153268184,0.44861468877435035,0.4881350919676834,0.24711452826124103,0.08991664801145256,0.022089602990309154,0.17228561642096307,0.16821548325457922,-0.00015892936483698775,-0.17642882615714578,-0.1258225987734794,-0.1061072225047529,-0.1791439018199459,-0.40895391926821223
drag_k,-0.12583517969167624,0.5075983029989668,0.8533983402364662,0.8434906231764647,0.8376344471023768,0.8274989868078663,0.06250637204084472,0.8161131065875304,0.8192324957704126,0.838280163139205,0.8785860482193238,0.8632901774469539,0.8505745800708776,0.8072808209030998,0.8096943246475801,0.8418292312145358,0.8076348709132904,0.7665384901632658,0.8355805202430572,-0.7781328522556568,0.5973641073074252,-0.5761906616284077,-0.7362500005855347,-0.8770603449510737,0.8349855071897442,0.7074282161470075,0.854809481974672,1.0,-0.6109442544753401,-0.7359186902173751,0.3055878983796648,0.8533983402364662,0.8434906231764647,0.837634447102377,0.8274989868078663,0.0625063720408447,0.8161131065875306,0.8192324957704127,0.021592503301994106,0.6732764530954962,0.03011539118209128,-0.24154595135040913,0.1832820195859809,0.06593087340194113,0.23623668080292387,0.2987009191430814,0.3087786934148201,0.2525998480687014,0.1369584220549942,0.1747549428066686,0.25716775872334097,0.22436648744297716,0.0974927090548218,0.2732709199524777,0.19683673804900736,0.08069915662036926,0.2560259999795454,0.14909082494910167,0.1264628644272027,0.21642800170216736,0.1832820195859809,0.06593087340194113,0.2586528209307262,0.1832820195859809,0.06593087340194113,0.26261266704945924,0.694191334607929,-0.1872362376096609,-0.19314064053135188,0.18402577278820179,-0.03152016441895715,0.1421041137245136,0.2100168025225553,0.20837712587135498,0.07202639619678826,0.09818257447632903,0.10914133142913954,0.0862015534876105,0.26017824496750364,0.024025199018662017,0.34555031971452593,0.20177378356817094,-0.019040079766437318,0.16940645574736085,0.12874069241276023,0.047363987865286665,0.12453426422063033,0.18402577278820179,-0.03152016441895715,0.1770500151699105,0.18402577278820179,-0.03152016441895715,0.17864381246877797,-0.1094804402169947,0.23754766427719803,,,-0.08627798625312952,0.1848201999061478,-0.13949060786088036,-0.07112565449607929,,0.00593493860401075,0.4757931952880962,0.47379099337703945,0.48208795455174813,0.252748189992011,0.08231759203496518,0.013630396411514626,0.21605347710921227,0.2135774699103732,0.005673954502088215,-0.19021374909946792,-0.08393175205124054,-0.11864494096476645,-0.1946815719308508,-0.44646721544207246
drag_e,0.011276667555696654,-0.39103513273613166,-0.621100823926474,-0.6367588915772923,-0.6167072682807875,-0.6055230011852637,0.3625302657490623,-0.4709770202845442,-0.36424554620796606,-0.6098767278771461,-0.5881330335524689,-0.6119467735888113,-0.6693604781744942,-0.5262489297009117,-0.585355372233215,-0.5987168771113293,-0.6110014409138367,-0.5679062634354132,-0.49769259345513683,0.3337189993083337,-0.10059643446630857,0.1972808774151299,0.5680639544515325,0.557039929186644,-0.519532773475529,-0.49141144316189117,-0.922635117063745,-0.6109442544753401,1.0,0.47855341696924625,-0.2619909601750999,-0.621100823926474,-0.636758891577293,-0.6167072682807871,-0.6055230011852638,0.3625302657490623,-0.4709770202845445,-0.3642455462079659,0.1965878952728898,-0.5120700349172667,0.018170169701107408,0.3038329642250966,-0.15245827907561027,-0.1485836757444121,-0.19438811587600946,-0.21666690621763846,-0.18908099748678014,-0.12678434956555817,-0.1325475399773092,-0.11481632255131427,-0.17491449419331942,-0.15103108870172405,-0.14535803836374822,-0.1468831538271981,-0.15062121843960574,-0.15970490830924927,-0.17977950953871283,-0.11110631032796368,-0.21470315609113685,-0.142025246430813,-0.15245827907561027,-0.1485836757444121,-0.19650694322333825,-0.15245827907561027,-0.1485836757444121,-0.20212036966495078,-0.5347119797709823,0.19733386588828059,0.30883033884311445,-0.08796588099998154,-0.08938207646801205,-0.11246468811221719,-0.09523066169673179,-0.0927650051586391,0.008476860306228295,-0.05600109991820067,-0.05642817049178437,-0.003992392932463716,-0.1313817544564032,-0.11823130773193438,-0.21991374010140416,-0.09947255873727924,-0.10235093529963894,-0.12017581684504149,-0.06206444701638974,-0.14523282638424714,-0.09428830291200932,-0.08796588099998154,-0.08938207646801205,-0.13197814905755065,-0.08796588099998154,-0.08938207646801205,-0.13475024222934506,0.08144052382172592,-0.02341793194797505,,,0.05811367141181127,-0.1335230868695525,0.11663512436381662,0.0383284088212863,,-0.014068848996847974,-0.3496114623669024,-0.2982867033986797,-0.35357697887177747,-0.18172036536451155,-0.07354550750540277,-0.02454173741257578,-0.0929910169908054,-0.08895277557902101,0.004198417453445349,0.11872880122097179,0.09976021987610427,0.0762679406557189,0.11773018282225882,0.26794622475717056
drag_gears,0.102447305938604,-0.4660772896811306,-0.9142323884434131,-0.9220988660028469,-0.9295594737172227,-0.9228942616713077,-0.29951910733757964,-0.9454007487115754,-0.8634360394824054,-0.8952819182513528,-0.8241234451226378,-0.8095784349923904,-0.9123935649445023,-0.9243140312976655,-0.9485343111990109,-0.9526991663037331,-0.9599245113883103,-0.7815999070845343,-0.942569533544439,0.8545349161327206,-0.4162282251208352,0.37653307093355654,0.8205725140292492,0.8352562696271201,-0.9621857775036716,-0.9557555683383704,-0.7011262475550224,-0.7359186902173751,0.47855341696924625,1.0,-0.5482943493046781,-0.914232388443413,-0.9220988660028472,-0.9295594737172226,-0.9228942616713077,-0.29951910733757975,-0.9454007487115751,-0.8634360394824054,-0.14087086662403714,-0.5987742753531898,0.1577137594358176,0.12087551502641729,-0.2614283516227153,-0.053565455034384715,-0.3592889882299677,-0.36513098632332797,-0.3259365913818225,-0.3875136967425299,-0.2401766578190343,-0.2122861249973553,-0.3169341945761859,-0.29493475671302616,-0.08084661479291055,-0.2973416613209686,-0.28068972788837027,-0.0738194345025974,-0.3823798053612826,-0.2599674674349981,-0.08337012933993197,-0.34965109512551124,-0.2614283516227153,-0.053565455034384715,-0.37614039870769866,-0.2614283516227153,-0.053565455034384715,-0.38212411212230146,-0.6182309821095837,0.3828411292835695,0.044991526573904636,-0.2722396870166117,-0.014130432942983677,-0.2751499514861399,-0.27725984264977366,-0.24154642644707164,-0.19099121140523892,-0.24805294420481325,-0.19897820702347635,-0.15623724709877948,-0.3274058169298411,-0.05951456257931841,-0.3824478769268474,-0.29291394543096394,-0.03191785113162587,-0.3115605725522823,-0.27955675287271214,-0.03773510137454747,-0.2939120966200862,-0.2722396870166117,-0.014130432942983677,-0.3035336956257634,-0.2722396870166117,-0.014130432942983677,-0.3069503160641908,0.13129301970211946,-0.31077484545772754,,,0.08330907453799764,-0.20603734074126312,0.13474373575224255,0.07718941016912458,,0.018103516322999724,-0.5964923061540762,-0.5794967286193866,-0.60122157331258,-0.2599897570150537,-0.08776131356431209,-0.005791277646543442,-0.29294747145485717,-0.2887074600874699,-0.00571420246872001,0.24730498350720667,0.20670455740222787,0.12010710444934948,0.2775768260366911,0.5742977131932547
fuel_fuel_coef,-0.13246440431819098,0.20302929128948882,0.4948840934322726,0.5277785828805871,0.5126353590629195,0.5819673556889899,0.378514112123,0.5080495955759711,0.2694033491329311,0.5280510486821876,0.328980139143504,0.32010117466680515,0.4874428544669203,0.5234036897253963,0.5595667575573906,0.5163817006404423,0.5610777612498999,0.6604339124137558,0.5229285025428959,-0.288232575906802,0.29868998147108994,-0.5084701154099003,-0.5454473621998412,-0.5563145107627527,0.4950924187881523,0.5324987043805857,0.3242137610973129,0.3055878983796648,-0.2619909601750999,-0.5482943493046781,1.0,0.4948840934322725,0.5277785828805871,0.5126353590629195,0.5819673556889899,0.37851411212299996,0.508049595575971,0.2694033491329312,0.23775838848926564,0.18349436078444442,0.014950853972273016,0.05864384966557872,0.10177595156897314,-0.09583302170098199,0.21614356685328262,0.14765683561629214,0.13372188508949095,0.22997168161160564,0.08483718073308,0.07630922699321806,0.1421755970640109,0.10985175073652258,-0.10073928314074475,0.17318931868050352,0.11552103609480287,-0.09794301413220856,0.2338087330141047,0.08420524599387358,-0.07745687490070893,0.19911159611054657,0.10177595156897314,-0.09583302170098199,0.23844207815174998,0.10177595156897314,-0.09583302170098199,0.23502354525418442,0.166541917904849,-0.04079335560342817,0.14376349954494885,0.09328483568984405,-0.07652727315848701,0.1489590388350605,0.1871077163339362,0.18946068097940272,0.2526793563613908,0.06726750708690482,0.08662586547647887,0.16208292194341686,0.1258484578951495,-0.05605303892950452,0.23476000245852172,0.11130525941152489,-0.07234064346801089,0.1882029597137598,0.09586229310597731,-0.07218777708937864,0.16599705995742664,0.09328483568984405,-0.07652727315848701,0.1786492928625044,0.09328483568984405,-0.07652727315848701,0.17600368416062084,-0.00469800169780441,0.319788836362716,,,-0.04473281269888835,0.08462662752757034,-0.04005281746796247,-0.03945497930578623,,0.013237612570043222,0.26007741535722073,0.21569679510872417,0.2613821163077782,0.08125375956297225,0.04023418091475429,-0.01576595543987879,0.1657486731230909,0.1623671480623197,0.0010382835592451594,-0.12859276522198584,-0.05649308499299407,-0.07700582326143728,-0.18131090998965227,-0.3182512915218024
limits_MTOW,-0.08142306977258618,0.5714143815388533,1.0,0.9985375265945745,0.9986455967121214,0.9928083559113553,0.18591849080633083,0.9673126721636199,0.9156376490888707,0.9953249375578961,0.9670281287585643,0.96362471493449,0.9917461962508192,0.9848269185160176,0.9901052007104802,0.9928889606032484,0.9859749492278246,0.9160799342491425,0.9798386093872473,-0.8777882751147423,0.6234587449032147,-0.3431119321681697,-0.7467525197710239,-0.8368403998716457,0.9673865510943598,0.9543298506365221,0.8412417213394634,0.8533983402364662,-0.621100823926474,-0.914232388443413,0.4948840934322725,1.0,0.9985375265945745,0.9986455967121214,0.9928083559113554,0.18591849080633074,0.9673126721636202,0.9156376490888709,0.07533839879096708,0.629075868429719,-0.10228422583358754,-0.1901342555690896,0.2729780236038486,0.07352897897303744,0.3627748444756034,0.3591873986180123,0.33187947242465987,0.36103487780431903,0.22716089632906375,0.2133666763582177,0.31858943138156914,0.2825247625633161,0.0859451975785227,0.29264509431895,0.2840007551989746,0.08764140248885098,0.3716650440711595,0.2460025128298609,0.13032935947651447,0.3264091983623967,0.2729780236038486,0.07352897897303744,0.3836265580108708,0.2729780236038486,0.07352897897303744,0.38856492936283027,0.6595904819617875,-0.3397452671119114,-0.12633727097654918,0.24612071896374985,0.009177604133040206,0.26959336992824634,0.2544701757555162,0.22866986468837347,0.17531443804160968,0.20062916026627764,0.16837124209894047,0.15017372928214026,0.29997534441294876,0.052515112500557466,0.3905484169094563,0.26627035824168893,0.025419147100665437,0.29688214634814897,0.2296790597580354,0.05620059374340564,0.26338532763168554,0.24612071896374985,0.009177604133040206,0.30017353814529624,0.24612071896374985,0.009177604133040206,0.3029875882578179,-0.15177381873419268,0.271983543388463,,,-0.09299531424160706,0.2139092514680223,-0.14540797203276362,-0.07132922800954877,,-0.015497517681734246,0.5918514133317826,0.5854926716552177,0.5978146587682256,0.2959197306479658,0.10303933657896003,0.011520726315003662,0.25402259833010155,0.25198157733000726,0.008609395837757536,-0.2346443546530802,-0.18437026769543732,-0.12120916912473349,-0.25258106649170753,-0.5527274272070377
limits_MLW,-0.08454281026471999,0.5657499181742454,0.9985375265945745,1.0,0.9989437955921564,0.9954377979578147,0.19523607211534952,0.9668520484451936,0.9008767976309409,0.9943052470801159,0.95409638218817,0.9510044025187722,0.9931996620936644,0.9825564912422167,0.993266841276576,0.9940100111240388,0.9911060511090422,0.9192104199425065,0.9783742144735812,-0.8681130544662818,0.5999433665818814,-0.35231269347151206,-0.7656033107066821,-0.8450659536985797,0.9688617745195692,0.9584269817441748,0.846611442254328,0.8434906231764647,-0.636758891577293,-0.9220988660028472,0.5277785828805871,0.9985375265945745,1.0,0.9989437955921564,0.995437797957815,0.19523607211534943,0.9668520484451939,0.9008767976309409,0.07880715993452923,0.6301145021399787,-0.10309277255975875,-0.1880635820093554,0.27360595532674165,0.07259786773822689,0.36489287840496865,0.36068316215894264,0.33210948527075385,0.36290175077973563,0.2294454461737982,0.21396260678462684,0.318821940079829,0.28378819438674424,0.08486333599695228,0.29343237633064606,0.28508402198403654,0.08671772236138368,0.3743897739893867,0.24699692203156526,0.12890665532560175,0.32874672888577355,0.27360595532674165,0.07259786773822689,0.3860147016385551,0.27360595532674165,0.07259786773822689,0.39081743873250047,0.6586252395450961,-0.34120944134730846,-0.12280074943246921,0.24638431180756068,0.010945168583606944,0.2695195616393649,0.2566748392751011,0.23135218847164182,0.17826984354070316,0.20236435500112457,0.17059938478556488,0.15223972787195578,0.30056086587963504,0.054333329832047826,0.3920594411838222,0.267031758817991,0.027338412728108167,0.2985355805237275,0.23165351126354689,0.05677816738855695,0.26559006568978705,0.24638431180756068,0.010945168583606944,0.3011247279804277,0.24638431180756068,0.010945168583606944,0.303825964327555,-0.148926811690585,0.27585019677620876,,,-0.09327748444866676,0.21400803747522004,-0.14518352851990546,-0.07170344773399591,,-0.014230291876422418,0.5927613192337083,0.5829129865273227,0.5985982667664119,0.29234623518261066,0.10287582022549673,0.011150808833295214,0.25641633861123647,0.2538639229187352,0.007591007610282086,-0.23652368058137618,-0.18540095462982215,-0.12221869975507237,-0.256839473623186,-0.5566115672781238
limits_OEW,-0.08346195615038257,0.5638015585551028,0.9986455967121214,0.9989437955921564,1.0,0.9938366616112098,0.1967986962332473,0.9709504870730526,0.9120919969461309,0.9932357571389405,0.9570152085654726,0.9538818463989248,0.9922736272625353,0.9860090785473365,0.9943023835514767,0.9966087616840565,0.9927090080229615,0.9079388442737264,0.982009008813392,-0.877995333517859,0.5956068500421285,-0.3400728259543988,-0.760106876272602,-0.8396345148172139,0.9731464460098762,0.9661519165336927,0.8327706189904991,0.837634447102377,-0.6167072682807871,-0.9295594737172226,0.5126353590629195,0.9986455967121214,0.9989437955921564,1.0,0.9938366616112096,0.19679869623324725,0.9709504870730529,0.9120919969461312,0.08093896811054972,0.6284289692602135,-0.11221621713552934,-0.18484206300161865,0.27366177128193053,0.07326867835915633,0.36636551089303515,0.36267196333510693,0.33304697854360127,0.36744328434763684,0.23088051962257994,0.21438955469014787,0.32005531765149725,0.2843662502365647,0.08645075777729565,0.2935347481330963,0.2855474036205272,0.08808552452677769,0.37691201822450204,0.250454363435009,0.12670149143100584,0.33314169722575476,0.27366177128193053,0.07326867835915633,0.3873714021096117,0.27366177128193053,0.07326867835915633,0.3924456428807299,0.6583113704523256,-0.35071557084619015,-0.11937710797187072,0.24842346582730293,0.013296497584099426,0.27337928919686033,0.2581487289615966,0.23094169711381232,0.18013268330588486,0.20783984322193425,0.1729807659569744,0.15043728471980133,0.3018287038329561,0.05645810340295147,0.39126119212419114,0.269132456408699,0.030042592152648314,0.30262053880415385,0.23769908888418304,0.055430832709467685,0.2720810653817562,0.24842346582730293,0.013296497584099426,0.30433502699522175,0.24842346582730293,0.013296497584099426,0.30720632875172726,-0.1536298184899324,0.2745428743712674,,,-0.09265350424594307,0.2145135269961306,-0.1453109366807311,-0.07165033682318178,,-0.015917329271316907,0.5974527576424976,0.5896670637810958,0.6032765289592682,0.29376247014375745,0.1020214058161564,0.011193000032980866,0.2601788861594284,0.2579514445676854,0.008512034035606696,-0.23834887543360336,-0.19216297908396132,-0.12224619096479038,-0.2589320330971791,-0.5606060422104258
limits_MFC,-0.08662811029998549,0.5553414735289479,0.9928083559113554,0.995437797957815,0.9938366616112096,1.0,0.21117288011544869,0.962170297091233,0.8827853147394524,0.9924897508793505,0.9406258018761031,0.9349760112549638,0.9811246824503581,0.9828440998542162,0.9928284972136564,0.9891138844697241,0.9880922596876325,0.9422859740503132,0.9762058812653126,-0.8457816900707075,0.6219011288111638,-0.3775604229594649,-0.7587675684562819,-0.8429141350910624,0.9603189643633053,0.9559406814301366,0.8213837800474867,0.8274989868078663,-0.6055230011852638,-0.9228942616713077,0.5819673556889899,0.9928083559113554,0.995437797957815,0.9938366616112096,1.0,0.2111728801154488,0.9621702970912333,0.8827853147394518,0.09286843416167362,0.6045597979387312,-0.10042363617430333,-0.1710224154361157,0.26367421497585597,0.05127296285661055,0.36472226974886485,0.34883879771430276,0.3205656111845744,0.37024560882932883,0.2185976335806289,0.20338801438226026,0.3142258719203679,0.2727339405835199,0.061759423298235784,0.29172992219156335,0.2762420272950772,0.06402841371786544,0.3768770081918152,0.2340901818680629,0.10852040142176073,0.3292514916061006,0.26367421497585597,0.05127296285661055,0.3881272112937949,0.26367421497585597,0.05127296285661055,0.39211458371919333,0.6303568994716,-0.3242779091152891,-0.10138807139283751,0.23962162160247089,-0.0058924342360666335,0.27176716180207333,0.25539062783101135,0.23083137667370962,0.19950772328202668,0.19281906652980876,0.16361716805874937,0.16080047938671638,0.29078703491970503,0.03509101338807484,0.3894282791520872,0.26042265057916836,0.009248578852358802,0.3020793713595212,0.22088475881554254,0.041598010495366426,0.26628286198799067,0.23962162160247089,-0.0058924342360666335,0.3044590028808486,0.23962162160247089,-0.0058924342360666335,0.3065999077806317,-0.1479249991615741,0.29088440205155264,,,-0.09152078866479506,0.2101788735336529,-0.13919777565697486,-0.0713741580919993,,-0.013944986215436236,0.5886610797764958,0.5730716613501726,0.5943176774893845,0.2851420538168218,0.10024204087661294,0.008395987299029552,0.2559367267058076,0.2533759539088539,0.007546795279635836,-0.233907616086178,-0.1819650283551544,-0.12109530798979698,-0.2561440935810618,-0.5521918415682807
